TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50,height,oxypercent,T_109,WS_MAX_2,WS_AVG_2,WDIR_2,T_HMP_2,RH_2
2019-12-14 12:00:00,-20.69,42.173,,7.342,39.13,13.67,3.187,1.182,156.717,224.953,455.028,,6464,,-20.32,,,,,
2019-12-15 12:00:00,-21.16,40.714,,12.74,337.2,22.15,3.555,1.013,170.729,225.002,453.025,,6464,,-20.67,,,,,
2019-12-16 12:00:00,-18.77,11.806,,9.73,60.85,16.88,0.431,0.454,134.974,225.742,453.852,,6464,,-18.12,,,,,
2019-12-17 12:00:00,-16.58,25.018,,6.766,309.3,14.78,2.057,0.72,147.2,236.066,454.913,,6464,,-16.3,,,,,
2019-12-18 12:00:00,-15.78,26.822,,2.302,315.6,6.522,-0.491,0.44,151.378,243.135,457.218,,6464,,-15.43,,,,,
2019-12-19 12:00:00,-12.88,26.994,,3.634,318.0,8.3,-0.054,0.451,160.102,251.121,457.158,,6464,,-12.57,,,,,
2019-12-20 12:00:00,-14.65,41.429,,10.61,327.4,20.16,3.467,0.744,179.445,250.583,457.182,,6464,,-14.29,,,,,
2019-12-21 12:00:00,-14.83,20.83,,9.29,322.9,17.61,4.872,0.825,198.224,250.849,456.798,,6464,,-14.49,,,,,
2019-12-22 12:00:00,-17.1,7.603,,5.995,333.1,15.13,0.036,0.532,136.104,231.897,455.365,,6464,,-16.75,,,,,
2019-12-23 12:00:00,-19.41,9.237,,4.028,38.63,8.86,0.319,0.462,133.692,225.08,454.627,,6464,,-19.07,,,,,
2019-12-24 12:00:00,-18.43,8.407,,4.463,355.9,11.89,0.214,0.509,134.712,226.089,454.357,,6464,,-18.06,,,,,
2019-12-25 12:00:00,-19.37,11.213,,7.565,329.5,15.99,0.614,0.542,135.458,226.508,453.352,,6464,,-18.9,,,,,
2019-12-26 12:00:00,-22.67,19.84,,6.859,6.308,12.63,1.316,0.539,132.037,216.887,449.757,,6464,,-22.27,,,,,
2019-12-27 12:00:00,-25.71,39.484,,5.347,244.5,14.81,5.63,1.317,136.393,212.101,448.53,,6464,,-25.31,,,,,
2019-12-28 12:00:00,-22.42,30.226,,4.016,114.3,5.328,0.708,0.527,134.532,225.21,454.658,,6464,,-21.97,,,,,
2019-12-29 12:00:00,-20.32,30.233,,2.076,109.1,4.168,1.239,0.541,138.47,226.338,454.377,,6464,,-20.15,,,,,
2019-12-30 12:00:00,-21.31,55.601,,0.309,153.9,2.363,1.106,0.7,138.375,227.802,454.637,,6464,,-21.13,,,,,
2019-12-31 12:00:00,-22.84,28.999,,10.72,95.2,15.3,10.787,1.704,155.789,222.993,452.295,,6464,,-22.41,,,,,
2020-01-01 12:00:00,-21.49,30.259,,8.84,90.1,15.95,12.651,2.056,167.547,232.165,453.295,,6464,,-21.16,,,,,
2020-01-02 12:00:00,-23.23,44.439,,4.132,335.6,8.27,13.847,2.196,176.481,227.328,453.798,,6464,,-22.86,,,,,
2020-01-03 12:00:00,-22.53,66.476,,11.56,67.4,16.48,2.389,0.258,219.255,225.088,449.098,,6464,,-22.14,,,,,
2020-01-04 12:00:00,-22.06,25.897,,7.63,49.31,13.15,3.683,0.846,134.548,216.616,448.722,,6464,,-21.6,,,,,
2020-01-05 12:00:00,-23.99,39.359,,9.17,258.0,23.14,764.408,283.592,-999.0,-999.0,449.098,,6464,,-23.64,,,,,
2020-01-06 12:00:00,-17.26,65.888,,3.472,337.7,7.019,7.077,0.899,220.78,251.006,456.108,,6464,,-16.88,,,,,
2020-01-07 12:00:00,-19.95,56.467,,6.208,339.5,13.33,9.349,1.232,203.982,237.924,452.947,,6464,,-19.42,,,,,
2020-01-08 12:00:00,-21.48,83.223,,4.837,354.4,11.16,5.047,1.45,223.599,231.483,450.23,,6464,,-21.02,,,,,
2020-01-09 12:00:00,-21.97,8.107,,5.938,28.25,10.93,3.949,0.889,129.776,216.421,0.754,,6464,,-21.49,,,,,
2020-01-10 12:00:00,-20.08,19.872,,2.274,82.5,4.979,3.582,0.886,137.192,229.488,452.983,,6464,,-19.85,,,,,
2020-01-11 12:00:00,-15.34,16.632,,2.74,223.1,7.125,3.75,1.038,147.52,242.455,457.343,,6464,,-14.89,,,,,
2020-01-12 12:00:00,-8.99,15.383,,3.2,14.87,10.72,3.482,0.941,162.558,262.99,458.743,,6464,,-8.83,,,,,
2020-01-13 12:00:00,-11.79,15.195,,8.84,9.5,18.62,4.479,0.976,156.866,253.505,457.84,,6464,,-11.42,,,,,
2020-01-14 12:00:00,-14.65,9.258,,11.48,308.6,19.48,4.667,0.987,142.964,242.446,456.41,,6464,,-14.25,,,,,
2020-01-15 12:00:00,-12.21,7.164,,9.8,323.4,17.12,4.762,1.098,150.05,249.213,457.743,,6464,,-12.09,,,,,
2020-01-16 12:00:00,-14.81,40.71,,12.2,324.4,29.54,17.561,2.449,181.557,251.793,452.477,,6464,,-14.41,,,,,
2020-01-17 12:00:00,-17.85,47.83,,10.87,304.4,20.78,20.912,3.035,188.878,238.977,451.883,,6464,,-17.39,,,,,
2020-01-18 12:00:00,-22.4,26.048,,8.29,287.8,14.65,6.143,1.084,134.468,219.38,451.607,,6464,,-22.01,,,,,
2020-01-19 12:00:00,-23.79,33.785,,5.785,311.6,14.52,8.983,1.566,133.549,214.164,448.952,,6464,,-23.31,,,,,
2020-01-20 12:00:00,-23.54,61.576,,4.178,7.37,7.594,13.886,1.911,204.671,230.684,450.56,,6464,,-23.27,,,,,
2020-01-21 12:00:00,-21.59,61.575,,9.74,305.5,17.82,11.935,1.999,211.982,230.227,454.25,,6464,,-21.1,,,,,
2020-01-22 12:00:00,-19.05,17.539,,3.855,59.72,10.9,7.131,1.303,140.027,231.634,453.158,,6464,,-18.72,,,,,
2020-01-23 12:00:00,-19.43,27.649,,5.484,283.6,13.12,8.407,1.541,141.194,231.153,448.717,,6464,,-18.95,,,,,
2020-01-24 12:00:00,-25.11,28.034,,3.958,211.9,9.25,8.238,1.573,130.513,216.673,451.557,,6464,,-24.53,,,,,
2020-01-25 12:00:00,-19.83,30.534,,1.323,301.6,3.671,8.017,1.616,141.358,234.917,451.09,,6464,,-19.53,,,,,
2020-01-26 12:00:00,-12.3,8.109,,4.47,19.12,11.6,7.728,1.599,149.299,249.918,449.897,,6464,,-11.94,,,,,
2020-01-27 12:00:00,-12.6,18.492,,6.388,90.7,14.04,8.627,1.547,155.254,250.715,449.922,,6464,,-12.44,,,,,
2020-01-28 12:00:00,-14.96,9.21,,10.98,314.7,19.33,8.879,1.534,144.197,243.723,454.183,,6464,,-14.34,,,,,
2020-01-29 12:00:00,-18.53,12.283,,9.6,36.49,18.05,9.838,1.561,138.363,232.254,453.023,,6464,,-18.19,,,,,
2020-01-30 12:00:00,-22.73,26.451,,3.164,336.4,7.722,9.918,1.705,134.42,222.107,449.492,,6464,,-22.35,,,,,
2020-01-31 12:00:00,-19.26,10.529,,4.74,80.8,11.6,10.434,1.713,138.2,231.664,452.048,,6464,,-18.82,,,,,
2020-02-01 12:00:00,-23.71,17.679,,7.225,353.6,13.16,10.906,1.79,129.786,214.245,449.99,,6464,,-23.21,,,,,
2020-02-02 12:00:00,-18.65,17.959,,2.396,264.6,11.29,10.304,1.873,141.863,237.259,452.127,,6464,,-18.58,,,,,
2020-02-03 12:00:00,-17.53,9.432,,2.352,273.8,7.58,10.586,1.969,139.701,235.961,453.253,,6464,,-16.94,,,,,
2020-02-04 12:00:00,-20.61,12.286,,9.58,53.45,15.0,11.853,1.772,135.143,226.956,452.403,,6464,,-20.29,,,,,
2020-02-05 12:00:00,-16.74,16.554,,5.783,310.6,15.2,28.573,4.272,151.972,243.753,451.272,,6464,,-16.37,,,,,
2020-02-06 12:00:00,-20.68,9.715,,7.127,44.22,12.47,12.605,1.944,132.539,224.756,451.047,,6464,,-20.24,,,,,
2020-02-07 12:00:00,-22.46,20.134,,5.95,5.858,9.94,13.337,2.104,133.009,220.115,450.598,,6464,,-22.12,,,,,
2020-02-08 12:00:00,-21.1,10.648,,17.56,65.36,26.7,14.348,2.064,131.481,219.149,448.628,,6464,,-21.03,,,,,
2020-02-09 12:00:00,-20.8,12.201,,4.7,262.8,7.339,13.107,2.241,133.278,226.669,453.638,,6464,,-20.19,,,,,
2020-02-10 12:00:00,-16.95,24.727,,2.056,254.8,7.641,13.165,2.393,147.761,249.87,454.618,,6464,,-16.78,,,,,
2020-02-11 12:00:00,-13.3,20.642,,4.983,290.6,11.62,33.343,5.088,163.971,263.34,457.515,,6464,,-12.97,,,,,
2020-02-12 12:00:00,-11.01,15.317,,5.925,263.6,15.62,39.306,5.681,167.648,262.058,460.57,,6464,,-10.76,,,,,
2020-02-13 12:00:00,-9.5,18.948,,4.515,287.0,8.37,29.061,4.595,168.751,279.569,459.83,,6464,,-9.25,,,,,
2020-02-14 12:00:00,-10.6,19.12,,3.425,306.5,9.76,14.77,2.739,163.928,277.809,455.61,,6464,,-10.47,,,,,
2020-02-15 12:00:00,-13.14,20.287,,2.438,228.9,6.567,13.937,2.735,154.964,270.596,457.08,,6464,,-12.68,,,,,
2020-02-16 12:00:00,-14.6,10.772,,1.722,313.7,4.673,14.663,2.9,150.582,267.03,458.833,,6464,,-14.4,,,,,
2020-02-17 12:00:00,-15.73,18.768,,10.45,306.0,18.21,15.829,2.469,149.035,249.257,456.678,,6464,,-15.34,,,,,
2020-02-18 12:00:00,-17.96,32.121,,0.874,231.9,2.86,60.692,9.703,161.78,269.058,455.942,,6464,,-17.54,,,,,
2020-02-19 12:00:00,-16.53,30.06,,2.455,304.1,5.495,40.487,6.414,164.53,265.253,456.767,,6464,,-16.07,,,,,
2020-02-20 12:00:00,-18.47,48.629,,3.908,330.8,10.39,46.075,6.771,165.174,249.593,457.385,,6464,,-18.02,,,,,
2020-02-21 12:00:00,-17.19,47.533,,4.366,7.0,9.92,50.637,8.456,218.211,249.439,457.812,,6464,,-16.8,,,,,
2020-02-22 12:00:00,-19.34,66.427,,5.122,301.9,9.36,71.808,26.738,224.843,246.982,456.887,,6464,,-19.02,,,,,
2020-02-23 12:00:00,-21.11,67.619,,1.424,258.3,5.373,19.052,4.434,144.589,249.131,454.973,,6464,,-20.91,,,,,
2020-02-24 12:00:00,-20.57,48.85,,1.462,284.2,4.457,19.909,4.016,145.257,252.503,453.062,,6464,,-20.27,,,,,
2020-02-25 12:00:00,-21.63,97.071,,0.774,183.2,2.671,54.723,9.209,189.713,260.694,451.678,,6464,,-21.08,,,,,
2020-02-26 12:00:00,-21.86,100.0,,1.197,282.1,2.641,63.014,48.358,214.601,231.004,450.672,,6464,,-21.48,,,,,
2020-02-27 12:00:00,-21.86,84.361,,5.192,271.4,12.01,101.772,67.798,178.57,227.997,454.278,,6464,,-21.13,,,,,
2020-02-28 12:00:00,-17.28,47.388,,2.092,346.9,5.589,56.609,22.791,187.077,254.071,456.155,,6464,,-16.97,,,,,
2020-02-29 12:00:00,-19.94,82.128,,4.031,303.6,8.82,66.623,26.256,222.153,245.459,455.415,,6464,,-19.45,,,,,
2020-03-01 12:00:00,-18.61,66.194,,3.899,313.4,7.963,66.55,24.129,192.353,251.168,454.508,,6464,,-18.17,,,,,
2020-03-02 12:00:00,-19.49,37.66,,0.85,223.6,4.673,31.902,12.963,148.57,242.47,453.208,,6464,,-19.12,,,,,
2020-03-03 12:00:00,-19.61,53.779,,0.971,172.5,3.357,28.354,11.364,148.692,256.853,452.092,,6464,,-19.13,,,,,
2020-03-04 12:00:00,-20.62,97.012,,0.913,265.6,3.671,74.267,23.669,174.809,257.935,452.708,,6464,,-20.08,,,,,
2020-03-05 12:00:00,-19.65,43.143,,1.425,285.2,5.376,73.88,24.506,162.657,250.776,452.75,,6464,,-19.24,,,,,
2020-03-06 12:00:00,-20.2,82.478,,3.415,325.1,6.198,81.558,19.759,168.206,251.883,452.937,,6464,,-19.98,,,,,
2020-03-07 12:00:00,-16.97,21.77,,7.008,14.71,12.93,26.943,5.079,145.214,239.207,452.79,,6464,,-16.8,,,,,
2020-03-08 12:00:00,-13.89,11.577,,5.335,320.1,14.59,23.084,4.152,148.727,262.164,455.097,,6464,,-13.53,,,,,
2020-03-09 12:00:00,-14.58,17.644,,2.078,195.2,6.6,22.586,4.551,153.514,282.609,455.447,,6464,,-14.29,,,,,
2020-03-10 12:00:00,-14.75,39.116,,10.16,65.94,16.77,64.931,9.68,180.661,262.509,456.042,,6464,,-14.29,,,,,
2020-03-11 12:00:00,-14.86,33.476,,6.408,6.509,12.17,26.218,4.19,156.848,264.108,457.69,,6464,,-14.46,,,,,
2020-03-12 12:00:00,-15.8,10.959,,5.743,342.8,9.43,24.774,4.038,145.373,260.47,458.728,,6464,,-15.51,,,,,
2020-03-13 12:00:00,-17.56,100.0,,3.304,277.8,9.64,42.665,17.916,243.103,251.881,457.515,,6464,,-17.12,,,,,
2020-03-14 12:00:00,-16.61,37.646,,20.55,75.02,27.4,68.176,20.725,225.928,244.992,452.887,,6464,,-16.19,,,,,
2020-03-15 12:00:00,-20.98,62.496,,2.871,288.0,11.96,102.092,29.168,213.466,244.594,452.8,,6464,,-20.45,,,,,
2020-03-16 12:00:00,-14.67,18.3,,1.206,239.2,4.248,78.582,12.262,153.417,297.788,456.43,,6464,,-14.24,,,,,
2020-03-17 12:00:00,-15.04,22.205,,3.884,283.8,7.094,90.207,13.405,151.843,291.81,457.28,,6464,,-14.68,,,,,
2020-03-18 12:00:00,-17.38,50.344,,2.299,290.6,6.933,69.303,10.78,171.346,283.75,455.395,,6464,,-16.85,,,,,
2020-03-19 12:00:00,-19.84,65.68,,5.858,299.1,12.32,118.006,16.813,201.53,270.164,453.927,,6464,,-19.32,,,,,
2020-03-20 12:00:00,-19.11,52.019,,1.188,173.7,3.024,196.095,64.047,153.487,274.02,452.92,,6464,,-18.72,,,,,
2020-03-21 12:00:00,-18.13,100.0,,0.702,227.3,1.633,106.945,27.515,213.619,287.505,454.467,,6464,,-17.5,,,,,
2020-03-22 12:00:00,-17.68,73.828,,1.162,221.3,3.479,218.736,43.855,169.009,292.332,455.035,,6464,,-17.08,,,,,
2020-03-23 12:00:00,-17.06,78.914,,1.443,264.0,3.954,378.019,197.125,219.198,275.6,454.488,,6464,,-16.71,,,,,
2020-03-24 12:00:00,-14.57,56.15,,1.447,194.5,3.871,219.513,62.465,198.302,289.438,457.722,,6464,,-13.78,,,,,
2020-03-25 12:00:00,-11.81,25.847,,2.03,176.6,6.217,324.438,75.824,162.276,299.964,456.585,,6464,,-10.92,,,,,
2020-03-26 12:00:00,-10.26,40.542,,1.403,192.3,3.524,322.894,65.067,172.853,323.705,460.715,,6464,,-9.06,,,,,
2020-03-27 12:00:00,-11.31,75.547,,4.598,320.9,9.77,126.602,28.804,240.87,287.542,461.79,,6464,,-10.81,,,,,
2020-03-28 12:00:00,-13.52,22.524,,5.207,318.9,13.36,321.958,58.818,159.5,289.276,459.162,,6464,,-13.0,,,,,
2020-03-29 12:00:00,-15.4,35.613,,9.2,306.1,15.38,352.889,62.651,170.456,275.435,456.765,,6464,,-14.86,,,,,
2020-03-30 12:00:00,-12.18,38.56,,1.576,252.4,4.637,329.875,55.801,164.222,319.622,459.14,,6464,,-11.59,,,,,
2020-03-31 12:00:00,-14.37,99.822,,1.482,270.9,4.606,120.367,23.584,218.148,306.039,458.492,,6464,,-14.03,,,,,
2020-04-01 12:00:00,-16.16,90.975,,1.044,222.5,2.677,288.385,51.602,173.807,293.089,455.72,,6464,,-14.93,,,,,
2020-04-02 12:00:00,-16.23,35.438,,3.926,284.0,9.42,338.185,52.326,157.98,293.036,456.445,,6464,,-15.91,,,,,
2020-04-03 12:00:00,-16.52,34.354,,3.726,310.8,9.56,329.51,49.829,156.278,290.195,456.845,,6464,,-15.64,,,,,
2020-04-04 12:00:00,-15.94,100.0,,3.509,43.58,10.35,88.993,14.882,201.941,281.723,456.295,,6464,,-15.43,,,,,
2020-04-05 12:00:00,-13.81,37.38,,1.603,264.6,4.693,218.287,31.546,170.646,309.81,457.422,,6464,,-12.93,,,,,
2020-04-06 12:00:00,-13.0,40.582,,3.182,266.0,8.8,95.236,14.662,216.492,314.63,456.83,,6464,,-12.83,,,,,
2020-04-07 12:00:00,-14.42,96.519,,1.304,260.1,4.59,76.536,12.011,196.9,302.65,456.943,,6464,,-14.1,,,,,
2020-04-08 12:00:00,-16.87,98.156,,2.732,248.1,7.039,14.441,11.137,246.306,252.919,456.432,,6464,,-16.43,,,,,
2020-04-09 12:00:00,-17.63,54.556,,2.736,253.6,9.45,467.175,142.81,187.584,283.175,455.868,,6464,,-16.95,,,,,
2020-04-10 12:00:00,-14.54,49.086,,2.353,305.3,6.447,355.712,63.073,162.974,314.756,459.408,,6464,,-13.58,,,,,
2020-04-11 12:00:00,-16.55,99.828,,1.179,256.6,3.224,55.687,14.755,247.338,291.305,458.468,,6464,,-16.14,,,,,
2020-04-12 12:00:00,-13.45,41.166,,3.18,243.9,10.38,87.593,25.264,223.968,266.897,460.093,,6464,,-13.31,,,,,
2020-04-13 12:00:00,-12.19,67.171,,1.191,147.1,2.893,50.825,10.505,244.32,292.168,460.818,,6464,,-11.96,,,,,
2020-04-14 12:00:00,-13.57,98.63,,0.829,211.5,2.368,134.419,42.123,236.543,290.628,461.193,,6464,,-13.09,,,,,
2020-04-15 12:00:00,-11.06,87.838,,0.896,253.3,2.563,85.555,20.725,237.871,312.869,460.09,,6464,,-10.49,,,,,
2020-04-16 12:00:00,-11.28,49.618,,1.869,276.8,5.784,358.924,68.864,218.504,315.855,458.065,,6464,,-10.14,,,,,
2020-04-17 12:00:00,-11.55,100.0,,1.527,268.2,5.062,22.243,4.575,260.776,301.026,459.357,,6464,,-11.1,,,,,
2020-04-18 12:00:00,-15.12,89.831,,0.783,144.1,2.41,92.807,64.341,244.147,268.67,458.552,,6464,,-14.21,,,,,
2020-04-19 12:00:00,-14.75,100.0,,1.046,255.7,4.809,140.138,33.289,201.726,291.345,458.43,,6464,,-14.02,,,,,
2020-04-20 12:00:00,-14.91,99.936,,1.241,255.3,5.148,68.43,14.791,229.721,280.88,458.488,,6464,,-14.48,,,,,
2020-04-21 12:00:00,-15.1,30.1,,4.055,31.47,7.478,356.748,127.288,164.244,267.053,455.592,,6464,,-14.5,,,,,
2020-04-22 12:00:00,-16.42,66.281,,0.807,236.9,2.302,274.137,92.924,175.74,273.127,454.893,,6464,,-14.83,,,,,
2020-04-23 12:00:00,-12.76,72.397,,2.034,280.3,4.207,290.776,55.962,186.465,321.399,455.915,,6464,,-12.36,,,,,
2020-04-24 12:00:00,-14.38,88.056,,1.017,149.6,2.904,207.463,64.492,214.234,292.236,455.298,,6464,,-13.73,,,,,
2020-04-25 12:00:00,-10.9,58.576,,0.952,260.4,2.305,403.563,68.351,172.376,330.464,457.64,,6464,,-9.57,,,,,
2020-04-26 12:00:00,-11.77,100.0,,0.82,247.5,2.48,162.079,27.356,247.623,323.864,459.227,,6464,,-11.12,,,,,
2020-04-27 12:00:00,-12.17,99.329,,1.398,269.0,3.463,186.009,47.605,247.114,306.964,459.893,,6464,,-11.87,,,,,
2020-04-28 12:00:00,-14.29,93.611,,1.586,262.2,4.681,92.033,27.709,258.185,295.928,458.59,,6464,,-13.72,,,,,
2020-04-29 12:00:00,-13.02,93.724,,2.132,239.5,5.059,71.03,52.164,259.052,273.716,459.022,,6464,,-12.38,,,,,
2020-04-30 12:00:00,-11.88,70.964,,0.901,92.8,3.998,93.115,29.846,199.23,286.553,460.122,,6464,,-11.28,,,,,
2020-05-01 12:00:00,-10.92,99.934,,2.228,266.2,4.84,113.607,86.793,265.339,275.868,459.283,,6464,,-10.7,,,,,
2020-05-02 12:00:00,-11.51,100.0,,2.739,296.3,5.22,36.962,31.442,268.152,273.188,460.058,,6464,,-11.08,,,,,
2020-05-03 12:00:00,-9.41,84.648,,1.453,232.3,5.412,339.047,175.711,224.8,302.095,460.5,,6464,,-7.002,,,,,
2020-05-04 12:00:00,-9.37,39.557,,1.65,157.2,3.31,429.718,195.339,177.059,294.229,460.62,,6464,,-8.32,,,,,
2020-05-05 12:00:00,-10.45,37.548,,12.73,92.9,19.18,472.268,200.649,227.522,276.724,457.63,,6464,,-10.12,,,,,
2020-05-06 12:00:00,-12.86,95.956,,1.101,219.6,4.745,139.247,55.445,224.618,288.18,457.905,,6464,,-12.34,,,,,
2020-05-07 12:00:00,-13.81,73.368,,4.615,78.88,14.95,395.168,155.966,170.55,275.578,456.395,,6464,,-12.41,,,,,
2020-05-08 12:00:00,-10.89,52.204,,1.931,263.6,3.965,473.911,162.952,187.999,311.855,458.697,,6464,,-10.11,,,,,
2020-05-09 12:00:00,-13.18,89.383,,1.449,150.7,3.129,65.307,33.351,255.621,279.457,461.103,,6464,,-12.63,,,,,
2020-05-10 12:00:00,-11.04,85.497,,0.684,185.3,2.041,358.858,118.982,185.23,303.11,460.827,,6464,,-9.45,,,,,
2020-05-11 12:00:00,-11.03,63.837,,2.399,291.0,6.564,320.317,160.507,227.969,285.726,460.208,,6464,,-9.46,,,,,
2020-05-12 12:00:00,-9.06,57.112,,3.306,294.7,6.1,412.564,123.649,175.705,311.598,460.013,,6464,,-8.24,,,,,
2020-05-13 12:00:00,-7.53,36.774,,0.932,239.2,2.449,358.768,88.038,186.291,346.04,460.488,,6464,,-6.712,,,,,
2020-05-14 12:00:00,-6.256,62.356,,2.471,273.0,6.678,432.908,85.41,184.821,346.943,461.282,,6464,,-5.569,,,,,
2020-05-15 12:00:00,-7.605,16.859,,2.231,287.9,5.934,382.358,68.908,176.755,343.544,460.868,,6464,,-7.066,,,,,
2020-05-16 12:00:00,-4.724,57.063,,1.077,252.1,3.388,435.353,71.591,186.389,368.645,461.05,,6464,,-2.912,,,,,
2020-05-17 12:00:00,-5.002,44.126,,1.498,259.6,3.715,399.713,61.361,191.438,368.08,462.01,,6464,,-3.643,,,,,
2020-05-18 12:00:00,-9.11,79.264,,3.973,146.2,12.52,83.83,12.531,266.595,311.721,459.725,,6464,,-8.75,,,,,
2020-05-19 12:00:00,-9.71,63.322,,2.746,285.1,6.481,334.692,48.693,183.853,314.479,459.52,,6464,,-9.26,,,,,
2020-05-20 12:00:00,-7.335,99.976,,3.723,32.82,10.03,49.839,25.186,288.321,292.94,460.01,,6464,,-7.064,,,,,
2020-05-21 12:00:00,-5.98,97.029,,0.307,258.2,1.655,123.482,85.441,281.134,297.339,461.83,,6464,,-5.37,,,,,
2020-05-22 12:00:00,-6.179,100.0,,0.802,267.2,2.335,135.868,64.259,267.846,316.146,462.715,,6464,,-5.699,,,,,
2020-05-23 12:00:00,-3.78,30.304,,2.381,296.3,8.12,459.023,94.912,186.831,351.08,462.71,,6464,,-3.183,,,,,
2020-05-24 12:00:00,-2.312,36.508,,1.726,296.1,4.981,452.745,73.06,190.063,373.483,461.96,,6464,,-1.09,,,,,
2020-05-25 12:00:00,-4.018,53.576,,1.724,117.8,5.689,380.761,59.294,223.481,380.611,461.758,,6464,,-2.965,,,,,
2020-05-26 12:00:00,-7.981,100.0,,0.861,277.8,2.319,142.627,15.082,272.227,318.337,460.172,,6464,,-7.738,,,,,
2020-05-27 12:00:00,-8.6,62.081,,2.28,270.9,6.961,484.413,74.249,211.591,350.829,459.693,,6464,,-8.32,,,,,
2020-05-28 12:00:00,-9.36,86.481,,0.592,243.7,2.654,385.515,47.226,226.335,327.384,459.722,,6464,,-6.857,,,,,
2020-05-29 12:00:00,-9.46,100.0,,1.086,242.8,3.66,293.623,46.026,217.739,349.635,460.028,,6464,,-8.48,,,,,
2020-05-30 12:00:00,-5.944,70.398,,1.027,240.8,3.754,551.08,83.674,214.513,393.786,461.69,,6464,,-4.309,,,,,
2020-05-31 12:00:00,-5.252,48.847,,2.035,308.1,5.012,450.707,68.005,221.041,352.871,462.35,,6464,,-4.61,,,,,
2020-06-01 12:00:00,-4.327,47.2,,2.174,288.9,5.712,386.898,59.836,247.999,365.068,461.628,,6464,,-3.39,,,,,
2020-06-02 12:00:00,-5.975,48.671,,3.162,339.8,8.08,369.999,55.865,217.616,343.994,461.757,,6464,,-4.965,,,,,
2020-06-03 12:00:00,-5.948,56.365,,3.299,334.7,7.228,403.499,61.474,241.915,370.166,461.775,,6464,,-5.412,,,,,
2020-06-04 12:00:00,-6.404,97.976,,0.664,267.2,4.318,81.338,51.633,287.001,297.118,461.643,,6464,,-5.666,,,,,
2020-06-05 12:00:00,-6.747,99.918,,1.917,285.1,4.593,71.93,57.959,286.479,291.493,461.485,,6464,,-6.482,,,,,
2020-06-06 12:00:00,-7.527,82.991,,1.032,268.7,3.29,255.324,55.736,198.57,318.443,461.897,,6464,,-7.173,,,,,
2020-06-07 12:00:00,-7.732,97.358,,3.337,279.8,9.08,187.726,31.619,252.554,333.347,461.275,,6464,,-7.254,,,,,
2020-06-08 12:00:00,-4.169,87.9,,1.204,268.3,3.662,435.292,67.659,220.093,387.623,462.313,,6464,,-2.823,,,,,
2020-06-09 12:00:00,-3.777,92.954,,0.584,264.7,2.194,229.824,36.819,242.696,379.906,463.545,,6464,,-3.117,,,,,
2020-06-10 12:00:00,-4.648,96.375,,1.066,171.3,2.979,202.48,32.2,240.031,383.041,463.658,,6464,,-4.246,,,,,
2020-06-11 12:00:00,-4.069,94.471,,1.309,167.6,3.018,439.495,65.754,227.252,411.304,463.442,,6464,,-3.565,,,,,
2020-06-12 12:00:00,-2.509,85.656,,1.025,259.8,2.982,399.209,58.448,224.602,418.488,463.125,,6464,,-1.008,,,,,
2020-06-13 12:00:00,-3.142,95.468,,0.96,253.1,3.082,192.527,27.831,271.261,367.29,463.975,,6464,,-2.525,,,,,
2020-06-14 12:00:00,-2.874,100.0,,1.442,276.7,3.724,100.576,14.52,297.285,355.339,464.198,,6464,,-2.59,,,,,
2020-06-15 12:00:00,-2.944,100.0,,1.394,275.7,5.001,184.568,17.665,301.583,329.298,463.23,,6464,,-2.15,,,,,
2020-06-16 12:00:00,-2.634,98.687,,0.804,281.2,2.18,402.973,224.122,309.294,322.426,462.607,,6464,,-1.596,,,,,
2020-06-17 12:00:00,-1.909,91.472,,0.846,263.4,2.66,392.507,54.169,259.926,396.986,462.833,,6464,,-1.78,,,,,
2020-06-18 12:00:00,-2.274,100.0,,2.229,279.5,4.415,170.292,15.54,311.166,342.952,463.053,,6464,,-2.189,,,,,
2020-06-19 12:00:00,-1.498,82.687,,2.128,286.5,7.203,132.926,12.335,304.505,339.235,463.698,,6464,,-2.079,,,,,
2020-06-20 12:00:00,-2.767,99.226,,2.295,205.5,7.85,255.487,32.892,253.262,341.841,463.638,,6464,,-2.33,,,,,
2020-06-21 12:00:00,-2.902,100.0,,1.143,275.5,3.929,195.495,17.579,313.359,337.38,463.235,,6464,,-2.678,,,,,
2020-06-22 12:00:00,-2.289,100.0,,1.129,282.9,2.868,288.858,34.17,284.314,359.916,463.98,,6464,,-2.37,,,,,
2020-06-23 12:00:00,-2.432,94.806,,0.969,253.5,2.677,288.456,40.947,273.174,396.109,465.575,,6464,,-2.122,,,,,
2020-06-24 12:00:00,-2.96,95.606,,0.825,252.7,2.988,418.133,54.377,253.847,383.749,465.312,,6464,,-2.62,,,,,
2020-06-25 12:00:00,-2.871,100.0,,1.003,272.4,2.116,141.812,12.771,313.79,344.081,463.128,,6464,,-2.679,,,,,
2020-06-26 12:00:00,-2.895,96.06,,1.278,211.2,3.957,365.987,49.459,241.39,396.991,462.712,,6464,,-2.605,,,,,
2020-06-27 12:00:00,-1.354,79.947,,1.203,243.5,3.213,361.029,50.974,263.506,419.16,462.817,,6464,,-0.616,,,,,
