TIMESTAMP,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,height,oxypercent
2020-11-19 12:00:00,-24.87,-24.84,33.287,20.21,1.346,339.5,0.0,0.0,0.0,11.872,5.004,108.469,203.449,372.06,7945,
2020-11-20 12:00:00,-24.91,-24.9,19.227,12.11,1.267,333.8,0.0,0.0,0.0,9.847,4.813,103.536,202.445,371.91,7945,
2020-11-21 12:00:00,-31.4,-31.36,44.403,13.55,1.12,0.956,0.0,0.0,0.0,10.512,4.698,97.21,185.975,365.38,7945,
2020-11-22 12:00:00,-29.7,-29.62,67.327,14.83,0.206,327.8,0.0,0.0,0.0,10.945,4.677,106.948,193.494,372.08,7945,
2020-11-23 12:00:00,-28.38,-28.33,47.485,8.61,1.064,335.2,0.0,0.0,0.0,13.562,5.098,106.952,196.821,372.53,7945,
2020-11-24 12:00:00,-28.05,-27.98,51.105,8.33,0.655,302.9,0.0,0.0,0.0,12.234,4.81,114.594,199.482,373.61,7945,
2020-11-25 12:00:00,-27.77,-27.69,100.0,7.108,0.497,4.249,0.0,0.0,0.0,1.985,0.583,204.901,205.957,374.68,7945,
2020-11-26 12:00:00,-29.95,-29.88,58.251,3.388,0.372,325.6,0.0,0.0,0.0,1.439,0.314,186.024,200.333,374.71,7945,
2020-11-27 12:00:00,-28.26,-28.22,16.185,5.054,0.444,343.3,0.0,0.0,0.0,6.995,4.27,91.218,192.01,374.08,7945,
2020-11-28 12:00:00,-26.83,-26.77,32.317,8.33,1.155,340.3,0.0,0.0,0.0,6.74,3.708,104.635,197.325,374.81,7945,
2020-11-29 12:00:00,-24.95,-24.87,81.915,3.499,0.174,335.5,0.0,0.0,0.0,8.517,4.105,123.135,209.714,377.99,7945,
2020-11-30 12:00:00,-25.67,-25.59,55.648,5.498,0.265,334.1,0.0,0.0,0.0,6.73,3.875,105.547,206.112,376.68,7945,
2020-12-01 12:00:00,-24.55,-24.48,53.321,2.555,0.225,347.9,0.0,0.0,0.0,7.238,3.983,115.014,208.35,376.68,7945,
2020-12-02 12:00:00,-26.08,-26.03,30.74,9.83,1.025,341.9,0.0,0.0,0.0,9.047,4.377,101.04,201.5,372.71,7945,
2020-12-03 12:00:00,-28.29,-28.2,53.174,3.165,0.198,340.8,0.0,0.0,0.0,7.081,3.998,105.865,198.877,372.66,7945,
2020-12-04 12:00:00,-28.6,-28.53,57.216,7.608,0.517,335.0,0.0,0.0,0.0,9.437,4.348,102.846,195.817,370.8,7945,
2020-12-05 12:00:00,-28.84,-28.77,69.182,5.22,0.422,331.5,0.0,0.0,0.0,14.578,4.786,110.892,197.471,371.32,7945,
2020-12-06 12:00:00,-28.59,-28.53,56.585,8.77,0.791,335.9,0.0,0.0,0.0,10.434,4.203,106.191,194.014,371.25,7945,
2020-12-07 12:00:00,-26.43,-26.35,48.889,5.387,0.395,335.9,0.0,0.0,0.0,7.455,4.076,105.757,200.251,375.28,7945,
2020-12-08 12:00:00,-24.74,-24.68,57.956,4.554,0.396,345.2,0.0,0.0,0.0,8.809,4.119,117.168,208.863,377.0,7945,
2020-12-09 12:00:00,-25.94,-25.89,46.45,8.66,0.934,336.7,0.0,0.0,0.0,7.989,4.015,108.158,201.222,374.95,7945,
2020-12-10 12:00:00,-24.46,-24.41,14.365,26.66,1.458,346.7,0.0,0.0,0.0,7.991,4.149,101.155,202.082,374.3,7945,
2020-12-11 12:00:00,-24.19,-24.12,100.0,5.109,0.476,344.5,0.0,0.0,0.0,4.238,0.944,216.874,218.296,374.95,7945,
2020-12-12 12:00:00,-26.66,-26.73,52.009,32.26,2.646,351.6,0.0,0.0,0.0,6.628,0.063,196.942,213.76,371.82,7945,
2020-12-13 12:00:00,-28.57,-28.53,32.286,30.32,1.6,347.1,0.0,0.0,0.0,9.974,4.283,100.658,192.807,369.88,7945,
2020-12-14 12:00:00,-24.74,-24.73,13.762,28.71,1.745,356.8,0.0,0.0,0.0,9.158,4.246,102.261,200.73,369.82,7945,
2020-12-15 12:00:00,-28.2,-28.14,21.393,18.55,1.13,352.3,0.0,0.0,0.0,9.56,4.44,95.389,192.593,372.17,7945,
2020-12-16 12:00:00,-29.42,-29.39,20.597,13.83,1.361,351.2,0.0,0.0,0.0,10.84,4.51,93.509,188.344,368.76,7945,
2020-12-17 12:00:00,-31.25,-31.19,34.444,10.55,1.101,335.5,0.0,0.0,0.0,11.237,4.583,93.553,184.51,368.33,7945,
2020-12-18 12:00:00,-28.12,-28.06,41.596,18.1,1.386,337.5,0.0,0.0,0.0,13.342,4.595,104.811,193.517,369.1,7945,
2020-12-19 12:00:00,-25.58,-25.54,26.497,27.21,0.982,336.4,0.0,0.0,0.0,10.995,4.493,104.026,200.225,372.91,7945,
2020-12-20 12:00:00,-23.29,-23.24,28.97,9.16,0.648,339.8,0.0,0.0,0.0,10.511,4.5,112.086,208.883,376.87,7945,
2020-12-21 12:00:00,-26.93,-26.88,100.0,11.22,0.981,331.1,0.0,0.0,0.0,9.254,1.608,175.73,206.955,375.25,7945,
2020-12-22 12:00:00,-27.7,-27.62,100.0,1.888,0.539,340.8,0.0,0.0,0.0,8.494,1.627,204.992,206.083,371.93,7945,
2020-12-23 12:00:00,-29.09,-29.01,100.0,2.443,0.513,347.5,0.0,0.0,0.0,11.363,2.151,182.623,203.083,372.48,7945,
2020-12-24 12:00:00,-32.06,-32.03,40.584,11.05,1.236,12.59,0.0,0.0,0.0,19.352,5.921,94.888,183.759,368.1,7945,
2020-12-25 12:00:00,-26.05,-26.0,21.383,30.6,1.595,339.5,0.0,0.0,0.0,15.876,5.228,101.13,196.755,368.4,7945,
2020-12-26 12:00:00,-24.46,-24.41,49.888,27.93,1.846,346.8,0.0,0.0,0.0,20.778,5.761,121.193,207.215,373.65,7945,
2020-12-27 12:00:00,-26.66,-26.61,55.648,27.49,1.618,344.4,0.0,0.0,0.0,25.203,5.674,163.746,206.73,370.11,7945,
2020-12-28 12:00:00,-27.14,-27.11,25.198,15.77,1.7,349.6,0.0,0.0,0.0,17.939,5.678,103.933,195.185,368.86,7945,
2020-12-29 12:00:00,-27.19,-27.15,29.595,15.6,1.454,350.3,0.0,0.0,0.0,18.906,5.855,103.367,195.694,369.87,7945,
2020-12-30 12:00:00,-29.51,-29.43,35.455,11.33,1.167,4.686,0.0,0.0,0.0,19.8,6.167,98.931,192.169,370.91,7945,
2020-12-31 12:00:00,-28.43,-28.36,69.738,13.38,1.532,337.8,0.0,0.0,0.0,51.856,9.326,150.953,203.101,371.91,7945,
2021-01-01 12:00:00,-27.89,-27.84,47.882,13.16,0.971,353.7,0.0,0.0,0.0,22.561,6.476,104.286,195.911,372.45,7945,
2021-01-02 12:00:00,-27.66,-27.62,40.872,11.72,0.97,347.9,0.0,0.0,0.0,8.976,1.932,116.929,197.179,374.12,7945,
2021-01-03 12:00:00,-26.31,-26.22,100.0,7.775,0.327,354.0,0.0,0.0,0.0,4.805,1.006,209.443,211.209,375.23,7945,
2021-01-04 12:00:00,-24.44,-24.37,100.0,1.055,0.075,4.039,0.0,0.0,0.0,6.587,1.404,216.744,217.087,374.98,7945,
2021-01-05 12:00:00,-23.6,-23.55,100.0,0.444,0.029,3.029,0.0,0.0,0.0,5.904,1.138,219.36,219.835,372.12,7945,
2021-01-06 12:00:00,-23.25,-24.37,25.69,27.71,1.0,353.6,0.0,0.0,0.0,30.776,7.152,104.16,207.797,373.36,7945,
2021-01-07 12:00:00,-23.44,-23.42,11.472,10.27,1.554,340.1,0.0,0.0,0.0,29.163,7.368,108.707,209.064,373.87,7945,
2021-01-08 12:00:00,-21.89,-21.87,9.866,26.05,2.088,339.4,0.0,0.0,0.0,31.255,7.637,106.0,211.817,374.62,7945,
2021-01-09 12:00:00,-21.74,-21.71,10.826,12.27,1.99,333.4,0.0,0.0,0.0,34.49,8.176,108.285,213.786,374.66,7945,
2021-01-10 12:00:00,-20.8,-20.77,13.926,18.44,1.559,334.9,0.0,0.0,0.0,35.247,8.574,110.349,216.456,375.78,7945,
2021-01-11 12:00:00,-18.93,-18.91,10.101,32.93,1.604,331.6,0.0,0.0,0.0,37.258,8.926,110.942,221.793,375.32,7945,
2021-01-12 12:00:00,-19.09,-19.07,14.649,21.38,1.352,332.7,0.0,0.0,0.0,38.285,8.973,112.311,224.047,374.9,7945,
2021-01-13 12:00:00,-17.87,-17.83,22.731,19.44,0.645,333.4,0.0,0.0,0.0,38.666,8.965,125.095,231.114,376.19,7945,
2021-01-14 12:00:00,-19.53,-19.45,35.547,4.443,0.227,333.4,0.0,0.0,0.0,39.71,9.227,123.229,229.226,377.98,7945,
2021-01-15 12:00:00,-23.03,-22.98,86.588,18.83,1.166,334.6,0.0,0.0,0.0,88.866,14.537,173.214,226.561,374.6,7945,
2021-01-16 12:00:00,-22.88,-22.82,24.132,9.66,0.755,340.3,0.0,0.0,0.0,46.736,10.727,106.08,213.919,373.2,7945,
2021-01-17 12:00:00,-26.17,-26.09,57.757,8.83,0.56,330.9,0.0,0.0,0.0,52.699,11.272,114.767,210.465,374.54,7945,
2021-01-18 12:00:00,-28.4,-28.32,40.407,23.32,1.571,328.4,0.0,0.0,0.0,62.524,12.851,106.342,198.958,369.72,7945,
2021-01-19 12:00:00,-23.73,-23.69,39.319,14.33,1.049,326.5,0.0,0.0,0.0,55.373,11.342,114.555,211.954,369.64,7945,
2021-01-20 12:00:00,-26.93,-26.89,30.437,13.55,1.258,334.5,0.0,0.0,0.0,62.595,12.957,102.694,201.511,366.55,7945,
2021-01-21 12:00:00,-27.18,-27.11,30.447,12.27,1.046,334.4,0.0,0.0,0.0,58.289,12.167,105.093,200.778,371.79,7945,
2021-01-22 12:00:00,-23.03,-22.97,38.176,12.77,0.19,331.0,0.0,0.0,0.0,58.539,11.866,114.668,215.937,374.81,7945,
2021-01-23 12:00:00,-28.38,-28.31,100.0,10.27,0.613,338.2,0.0,0.0,0.0,32.973,5.593,195.672,204.53,370.83,7945,
2021-01-24 12:00:00,-29.36,-29.31,34.952,10.83,1.194,337.9,0.0,0.0,0.0,65.257,13.577,99.766,193.995,366.94,7945,
2021-01-25 12:00:00,-28.31,-28.24,16.208,13.44,0.912,329.7,0.0,0.0,0.0,68.709,14.28,92.468,195.918,369.66,7945,
2021-01-26 12:00:00,-28.86,-28.81,15.62,15.88,1.573,335.3,0.0,0.0,0.0,71.48,14.674,92.794,193.144,368.35,7945,
2021-01-27 12:00:00,-27.19,-27.13,9.406,10.72,1.295,339.5,0.0,0.0,0.0,73.473,15.003,96.345,199.642,369.89,7945,
2021-01-28 12:00:00,-29.67,-29.57,34.119,16.44,0.876,339.6,0.0,0.0,0.0,81.048,15.959,102.237,198.247,367.94,7945,
2021-01-29 12:00:00,-33.55,-33.45,11.793,8.94,0.795,337.5,0.0,0.0,0.0,86.707,16.995,84.967,182.518,363.48,7945,
2021-01-30 12:00:00,-32.75,-32.64,41.203,11.55,0.507,322.7,0.0,0.0,0.0,87.513,16.568,95.605,188.502,364.42,7945,
2021-01-31 12:00:00,-28.15,-28.06,30.286,7.997,1.013,329.3,0.0,0.0,0.0,84.583,16.641,97.892,198.908,369.05,7945,
2021-02-01 12:00:00,-26.85,-26.77,17.087,9.44,0.831,338.6,0.0,0.0,0.0,87.044,17.109,98.222,204.035,370.42,7945,
2021-02-02 12:00:00,-28.35,-28.26,12.084,9.72,0.716,341.7,0.0,0.0,0.0,89.279,17.62,94.111,201.135,371.58,7945,
2021-02-03 12:00:00,-31.91,-31.78,24.017,7.886,0.687,353.8,0.0,0.0,0.0,99.303,19.165,92.967,193.192,368.75,7945,
2021-02-04 12:00:00,-32.34,-32.2,25.296,7.664,0.436,356.4,0.0,0.0,0.0,103.34,19.809,92.528,193.719,368.92,7945,
2021-02-05 12:00:00,-35.04,-34.94,100.0,0.333,0.015,331.3,0.0,0.0,0.0,50.228,11.457,165.009,190.725,366.52,7945,
2021-02-06 12:00:00,-37.91,-37.76,100.0,0.833,0.019,28.4,0.0,0.0,0.0,83.623,14.407,161.655,189.894,363.23,7945,
2021-02-07 12:00:00,-36.95,-36.83,100.0,5.664,0.124,166.5,0.0,0.0,0.0,29.949,6.387,159.877,183.936,367.46,7945,
2021-02-08 12:00:00,-29.85,-29.71,63.67,9.94,0.25,327.1,0.0,0.0,0.0,165.294,27.213,125.559,208.721,373.11,7945,
2021-02-09 12:00:00,-26.2,-26.07,55.374,6.386,0.247,328.6,0.0,0.0,0.0,124.579,22.197,118.619,213.866,373.34,7945,
2021-02-10 12:00:00,-29.3,-29.23,100.0,1.388,0.445,337.5,0.0,0.0,0.0,43.609,8.485,196.635,202.141,369.99,7945,
2021-02-11 12:00:00,-26.97,-26.85,51.347,5.72,0.138,333.8,0.0,0.0,0.0,126.439,22.863,105.493,212.148,372.57,7945,
2021-02-12 12:00:00,-26.69,-26.58,60.688,8.33,0.476,342.0,0.0,0.0,0.0,143.438,24.275,118.936,217.046,372.83,7945,
2021-02-13 12:00:00,-28.65,-28.52,61.792,2.888,0.139,346.7,0.0,0.0,0.0,105.119,18.539,114.176,212.791,372.43,7945,
2021-02-14 12:00:00,-31.33,-31.19,59.603,2.443,0.168,353.0,0.0,0.0,0.0,127.212,23.027,111.722,196.377,369.22,7945,
2021-02-15 12:00:00,-32.46,-32.34,100.0,0.5,0.028,3.541,0.0,0.0,0.0,48.353,9.449,186.422,204.191,368.48,7945,
2021-02-16 12:00:00,-33.3,-33.22,84.468,13.55,1.23,341.6,0.0,0.0,0.0,178.769,29.593,127.578,196.239,366.26,7945,
2021-02-17 12:00:00,-32.4,-32.2,46.262,8.66,0.415,3.636,0.0,0.0,0.0,142.905,25.58,95.014,199.312,367.89,7945,
2021-02-18 12:00:00,-34.11,-33.94,68.305,1.499,0.097,332.6,0.0,0.0,0.0,99.892,19.113,110.599,195.186,368.24,7945,
2021-02-19 12:00:00,-32.98,-32.77,53.561,0.278,0.005,352.8,0.0,0.0,0.0,97.685,21.78,92.651,193.872,370.03,7945,
2021-02-20 12:00:00,-28.98,-28.87,30.779,6.22,0.071,119.7,0.0,0.0,0.0,141.256,29.558,97.973,203.09,373.83,7945,
2021-02-21 12:00:00,-25.08,-24.93,96.299,0.666,0.079,341.1,0.0,0.0,0.0,130.326,18.948,197.06,246.058,375.83,7945,
2021-02-22 12:00:00,-22.0,-21.74,38.939,4.72,0.076,340.0,0.0,0.0,0.0,144.278,27.117,109.155,239.78,375.54,7945,
2021-02-23 12:00:00,-17.68,-17.58,21.976,6.275,0.477,341.4,0.0,0.0,0.0,149.5,28.287,113.689,243.24,373.85,7945,
2021-02-24 12:00:00,-20.16,-20.08,19.027,9.44,1.495,333.1,0.0,0.0,0.0,156.018,27.92,108.169,231.139,372.14,7945,
2021-02-25 12:00:00,-13.87,-13.78,14.554,8.22,0.763,327.9,0.0,0.0,0.0,156.76,27.769,120.066,255.395,-999.0,7945,
2021-02-26 12:00:00,-14.79,-14.72,7.106,11.61,1.86,337.8,0.0,0.0,0.0,157.695,27.924,114.584,251.908,375.56,7945,
2021-02-27 12:00:00,-17.56,-17.48,11.866,11.88,1.235,334.2,0.0,0.0,0.0,154.331,28.403,113.93,243.194,375.08,7945,
2021-02-28 12:00:00,-17.68,-17.63,10.119,13.66,1.697,336.0,0.0,0.0,0.0,136.222,29.017,112.947,239.166,374.57,7945,
2021-03-01 12:00:00,-20.3,-20.25,11.923,11.94,2.319,334.8,0.0,0.0,0.0,103.569,30.166,104.143,229.704,373.51,7945,
2021-03-02 12:00:00,-16.17,-16.09,13.185,11.33,1.166,329.2,0.0,0.0,0.0,73.411,30.66,114.703,247.461,374.36,7945,
2021-03-03 12:00:00,-22.22,-22.08,56.58,7.83,0.65,328.6,0.0,0.0,0.0,70.329,32.206,123.56,235.779,373.68,7945,
2021-03-04 12:00:00,-22.02,-21.9,27.018,8.44,0.891,338.5,0.0,0.0,0.0,46.739,32.749,110.461,231.481,371.66,7945,
2021-03-05 12:00:00,-25.07,-24.92,55.286,10.61,0.64,320.3,0.0,0.0,0.0,43.309,34.625,112.468,222.597,369.3,7945,
2021-03-06 12:00:00,-28.59,-28.47,95.535,10.0,0.265,333.2,0.0,0.0,0.0,101.098,13.121,177.259,225.827,371.13,7945,
2021-03-07 12:00:00,-26.02,-25.74,90.628,7.219,0.192,331.0,0.0,0.0,0.0,161.706,41.17,147.705,240.893,372.71,7945,
2021-03-08 12:00:00,-25.31,-25.08,72.705,8.61,0.248,326.5,0.0,0.0,0.0,64.49,35.517,118.021,231.54,373.19,7945,
2021-03-09 12:00:00,-25.97,-25.64,82.303,4.276,0.074,331.7,0.0,0.0,0.0,58.96,42.593,107.486,232.224,373.12,7945,
2021-03-10 12:00:00,-27.27,-27.13,100.0,0.389,0.007,346.7,0.0,0.0,0.0,101.859,17.29,184.1,234.443,373.3,7945,
2021-03-11 12:00:00,-25.64,-25.49,37.785,8.39,0.951,337.2,0.0,0.0,0.0,46.71,37.981,111.877,225.779,374.04,7945,
2021-03-12 12:00:00,-25.62,-25.47,69.453,5.998,0.296,345.5,0.0,0.0,0.0,114.722,27.305,143.302,234.73,376.09,7945,
2021-03-13 12:00:00,-26.14,-26.01,100.0,0.278,0.009,341.1,0.0,0.0,0.0,80.743,18.858,194.137,231.59,374.02,7945,
2021-03-14 12:00:00,-25.91,-25.74,73.375,5.387,0.306,330.1,0.0,0.0,0.0,155.781,75.898,137.075,233.735,373.61,7945,
2021-03-15 12:00:00,-27.24,-27.04,80.054,5.165,0.218,330.9,0.0,0.0,0.0,159.146,49.141,145.151,239.812,373.75,7945,
2021-03-16 12:00:00,-27.57,-27.45,100.0,0.611,0.04,337.2,0.0,0.0,0.0,87.221,22.088,194.878,225.546,372.98,7945,
2021-03-17 12:00:00,-26.41,-26.27,32.117,6.831,0.472,335.6,0.0,0.0,0.0,52.666,55.08,105.27,222.886,372.45,7945,
2021-03-18 12:00:00,-27.42,-27.26,53.818,9.05,0.585,349.6,0.0,0.0,0.0,118.886,51.189,128.775,223.382,373.51,7945,
2021-03-19 12:00:00,-26.82,-26.66,77.037,9.22,0.387,356.9,0.0,0.0,0.0,180.621,48.415,149.926,230.303,373.98,7945,
2021-03-20 12:00:00,-27.98,-27.84,100.0,0.333,0.01,350.2,0.0,0.0,0.0,117.689,46.151,193.417,223.19,371.89,7945,
2021-03-21 12:00:00,-28.41,-28.19,71.131,2.832,0.076,358.8,0.0,0.0,0.0,145.215,55.098,136.099,229.787,372.78,7945,
2021-03-22 12:00:00,-26.03,-25.8,82.308,9.88,0.078,337.8,0.0,0.0,0.0,92.438,66.202,125.211,234.568,375.26,7945,
2021-03-23 12:00:00,-25.91,-25.8,81.127,7.164,0.448,339.2,0.0,0.0,0.0,116.588,36.453,134.918,223.818,375.54,7945,
2021-03-24 12:00:00,-26.7,-26.52,40.463,8.05,0.196,329.9,0.0,0.0,0.0,47.922,48.938,106.726,223.819,372.9,7945,
2021-03-25 12:00:00,-28.19,-28.02,42.767,7.941,0.565,347.6,0.0,0.0,0.0,95.615,48.953,113.833,219.119,371.06,7945,
2021-03-26 12:00:00,-26.55,-26.3,66.86,4.276,0.044,330.4,0.0,0.0,0.0,192.032,35.02,177.423,249.572,374.16,7945,
2021-03-27 12:00:00,-28.6,-28.36,87.829,0.333,0.005,337.6,0.0,0.0,0.0,115.249,59.868,139.309,217.743,374.8,7945,
2021-03-28 12:00:00,-26.72,-26.55,100.0,0.056,0.0,336.7,0.0,0.0,0.0,46.133,14.197,192.357,231.018,373.38,7945,
2021-03-29 12:00:00,-24.36,-24.12,97.902,8.16,0.3,328.9,0.0,0.0,0.0,159.817,68.76,137.273,247.567,372.05,7945,
2021-03-30 12:00:00,-20.27,-20.12,51.993,14.44,0.559,324.4,0.0,0.0,0.0,85.532,47.739,131.366,243.481,371.84,7945,
2021-03-31 12:00:00,-18.5,-18.32,32.857,6.997,0.361,330.4,0.0,0.0,0.0,63.269,46.39,118.947,251.621,372.15,7945,
2021-04-01 12:00:00,-22.79,-22.63,66.331,8.66,0.71,336.4,0.0,0.0,0.0,103.653,46.178,128.742,242.957,369.98,7945,
2021-04-02 12:00:00,-31.64,-31.57,77.254,10.72,0.731,343.5,0.0,0.0,0.0,142.834,22.105,155.903,204.518,368.12,7945,
2021-04-03 12:00:00,-31.9,-31.78,75.465,8.44,0.389,349.3,0.0,0.0,0.0,164.434,27.895,139.774,206.667,369.85,7945,
2021-04-04 12:00:00,-31.56,-31.44,100.0,1.555,0.01,356.1,0.0,0.0,0.0,37.417,16.08,192.64,199.334,371.37,7945,
2021-04-05 12:00:00,-23.66,-23.36,62.995,2.166,0.17,341.2,0.0,0.0,0.0,198.178,56.716,143.533,266.472,375.19,7945,
2021-04-06 12:00:00,-22.76,-22.6,83.364,8.05,0.27,327.5,0.0,0.0,0.0,193.401,48.806,149.521,245.923,375.79,7945,
2021-04-07 12:00:00,-24.7,-24.51,78.226,14.99,0.523,333.8,0.0,0.0,0.0,223.777,50.814,139.162,245.594,375.16,7945,
2021-04-08 12:00:00,-24.29,-24.16,44.985,10.66,1.097,345.5,0.0,0.0,0.0,154.224,49.059,123.588,234.687,373.6,7945,
2021-04-09 12:00:00,-27.06,-26.88,76.122,7.33,0.382,355.8,0.0,0.0,0.0,192.593,49.911,141.682,223.237,374.16,7945,
2021-04-10 12:00:00,-27.57,-27.23,88.448,2.721,0.099,333.2,0.0,0.0,0.0,127.358,74.724,110.562,227.598,374.57,7945,
2021-04-11 12:00:00,-27.39,-27.18,41.906,9.22,0.774,358.4,0.0,0.0,0.0,200.829,51.257,134.868,235.664,375.5,7945,
2021-04-12 12:00:00,-28.69,-28.52,100.0,0.167,0.002,342.8,0.0,0.0,0.0,106.925,46.104,194.192,222.135,374.32,7945,
2021-04-13 12:00:00,-27.79,-27.5,100.0,0.222,0.003,349.6,0.0,0.0,0.0,235.548,128.895,165.365,229.776,374.59,7945,
2021-04-14 12:00:00,-26.27,-25.99,87.365,0.944,0.03,353.7,0.0,0.0,0.0,203.015,78.431,184.139,244.27,375.89,7945,
2021-04-15 12:00:00,-25.22,-25.08,100.0,0.5,0.02,338.3,0.0,0.0,0.0,65.463,24.482,209.477,232.419,375.46,7945,
2021-04-16 12:00:00,-25.31,-24.98,99.863,0.167,0.001,338.8,0.0,0.0,0.0,168.741,139.578,166.697,220.201,374.92,7945,
2021-04-17 12:00:00,-24.07,-23.93,99.726,0.444,0.012,342.8,0.0,0.0,0.0,258.758,142.75,187.0,239.75,376.0,7945,
2021-04-18 12:00:00,-26.88,-26.71,43.758,16.38,0.616,331.4,0.0,0.0,0.0,226.926,81.249,108.846,226.402,372.25,7945,
2021-04-19 12:00:00,-24.36,-24.16,72.36,6.831,0.467,338.3,0.0,0.0,0.0,266.412,63.454,132.627,244.809,373.27,7945,
2021-04-20 12:00:00,-22.97,-22.68,71.772,6.331,0.321,332.9,0.0,0.0,0.0,252.656,61.015,124.889,250.646,376.17,7945,
2021-04-21 12:00:00,-25.1,-25.02,100.0,3.61,0.011,158.0,0.0,0.0,0.0,83.035,30.104,212.736,223.903,376.17,7945,
2021-04-22 12:00:00,-27.12,-26.93,50.424,4.998,0.359,334.4,0.0,0.0,0.0,306.022,65.243,111.915,223.89,372.03,7945,
2021-04-23 12:00:00,-26.25,-25.99,39.338,6.331,0.272,341.3,0.0,0.0,0.0,313.792,55.653,100.806,239.684,374.72,7945,
2021-04-24 12:00:00,-25.31,-25.13,29.262,9.05,0.979,340.2,0.0,0.0,0.0,339.097,55.426,108.984,235.481,374.82,7945,
2021-04-25 12:00:00,-24.95,-24.69,44.133,8.05,0.645,358.2,0.0,0.0,0.0,335.101,54.72,124.782,250.664,375.24,7945,
2021-04-26 12:00:00,-22.39,-22.01,36.926,4.831,0.118,337.7,0.0,0.0,0.0,335.365,55.703,108.434,264.207,376.78,7945,
2021-04-27 12:00:00,-23.28,-22.88,99.245,0.389,0.025,348.1,0.0,0.0,0.0,359.399,173.93,145.304,248.813,377.6,7945,
2021-04-28 12:00:00,-19.84,-19.04,67.547,0.222,0.001,356.8,0.0,0.0,0.0,352.655,70.535,140.584,310.204,-999.0,7945,
2021-04-29 12:00:00,-22.54,-21.17,97.864,0.0,0.0,0.0,0.0,0.0,0.0,212.811,144.313,152.186,240.679,377.68,7945,
2021-04-30 12:00:00,-21.92,-21.49,97.818,0.0,0.0,0.0,0.0,0.0,0.0,211.344,188.451,187.57,235.505,377.5,7945,
2021-05-01 12:00:00,-23.14,-22.86,99.251,0.389,0.003,353.1,0.0,0.0,0.0,116.932,94.552,216.81,230.331,377.83,7945,
2021-05-02 12:00:00,-20.52,-20.51,99.353,0.333,0.011,343.2,0.0,0.0,0.0,160.939,120.915,223.595,239.716,378.57,7945,
2021-05-03 12:00:00,-20.91,-19.83,98.137,0.0,0.0,0.0,0.0,0.0,0.0,220.918,181.438,235.325,238.394,377.61,7945,
2021-05-04 12:00:00,-18.68,-17.88,98.55,0.0,0.0,0.0,0.0,0.0,0.0,203.222,170.56,248.995,236.642,377.9,7945,
2021-05-05 12:00:00,-19.06,-17.74,98.235,0.278,0.001,334.1,0.0,0.0,0.0,342.192,344.446,134.441,228.928,377.94,7945,
2021-05-06 12:00:00,-22.64,-22.32,94.884,3.721,0.14,330.4,0.0,0.0,0.0,364.051,335.079,120.348,226.277,377.5,7945,
2021-05-07 12:00:00,-19.35,-16.86,48.739,0.0,0.0,0.0,0.0,0.0,0.0,323.056,243.928,135.206,249.048,378.87,7945,
2021-05-08 12:00:00,-23.24,-22.93,85.125,4.109,0.117,344.6,0.0,0.0,0.0,362.636,226.056,134.545,239.718,376.58,7945,
2021-05-09 12:00:00,-22.07,-21.78,63.611,0.611,0.069,340.2,0.0,0.0,0.0,226.741,121.565,165.373,243.596,376.42,7945,
2021-05-10 12:00:00,-20.8,-20.65,100.0,0.167,0.166,334.5,0.167,0.166,335.3,229.315,146.138,213.095,255.487,376.06,7945,
2021-05-11 12:00:00,-20.82,-20.24,80.831,0.167,0.166,335.4,0.167,0.166,334.8,241.559,149.573,142.78,252.649,376.58,7945,
2021-05-12 12:00:00,-22.27,-22.13,100.0,0.167,0.166,334.9,0.167,0.166,335.4,112.866,70.47,223.134,236.543,374.71,7945,
2021-05-13 12:00:00,-22.26,-22.09,100.0,0.167,0.166,334.7,0.167,0.166,335.3,125.816,59.005,224.612,230.513,374.62,7945,
2021-05-14 12:00:00,-22.72,-22.51,71.06,0.167,0.166,335.6,0.167,0.166,335.9,399.117,152.331,121.209,244.802,374.54,7945,
2021-05-15 12:00:00,-19.68,-19.47,100.0,0.167,0.166,335.3,0.167,0.166,335.7,351.113,116.493,189.283,261.008,378.65,7945,
2021-05-16 12:00:00,-15.95,-15.8,58.979,0.167,0.166,335.2,0.167,0.166,335.4,376.341,95.651,146.395,269.769,381.01,7945,
2021-05-17 12:00:00,-15.99,-15.81,100.0,0.167,0.166,335.2,0.167,0.166,335.4,60.656,15.137,248.018,249.901,381.43,7945,
2021-05-18 12:00:00,-16.2,-15.71,100.0,0.167,0.166,335.7,0.167,0.166,335.9,215.036,107.513,233.855,253.327,381.36,7945,
2021-05-19 12:00:00,-14.63,-14.34,100.0,0.167,0.166,335.6,0.167,0.166,335.7,81.72,35.778,250.77,256.578,381.11,7945,
2021-05-20 12:00:00,-14.42,-14.33,100.0,0.167,0.166,334.1,0.167,0.166,334.5,63.07,36.242,251.927,256.435,380.65,7945,
2021-05-21 12:00:00,-19.04,-16.03,99.552,0.167,0.166,334.4,0.167,0.166,334.6,377.469,161.716,140.107,260.395,380.74,7945,
2021-05-22 12:00:00,-14.91,-14.62,50.48,0.167,0.166,334.4,0.167,0.166,334.8,378.621,122.023,144.399,271.745,-999.0,7945,
