TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50,height,oxypercent
2021-02-11 12:00:00,0.003,91.4,0.0,0.581,130.6,2.166,15.95,1.633,220.129,312.782,643.524,1.795,3810,
2021-02-12 12:00:00,-1.391,95.371,0.0,0.28,111.9,1.555,18.883,2.317,219.232,306.063,643.438,1.792,3810,
2021-02-13 12:00:00,-1.193,98.628,0.0,0.265,142.0,1.666,17.367,2.233,277.215,318.697,644.268,1.781,3810,
2021-02-14 12:00:00,-1.412,98.229,0.0,0.47,132.6,2.388,5.833,0.317,301.31,323.676,643.288,1.781,3810,
2021-02-15 12:00:00,-2.375,100.0,2.37,1.638,128.0,3.887,1.5,0.783,303.221,307.764,641.806,1.795,3810,
2021-02-16 12:00:00,-2.566,94.418,0.0,1.102,127.5,3.332,28.8,4.117,248.716,310.546,641.717,1.792,3810,
2021-02-17 12:00:00,-3.127,94.939,0.0,0.868,131.5,2.443,22.567,3.033,258.408,310.994,643.481,1.795,3810,
2021-02-18 12:00:00,-4.499,92.262,0.0,0.702,122.2,3.554,28.583,4.05,256.96,310.498,645.197,1.799,3810,
2021-02-19 12:00:00,-3.585,100.0,0.0,1.868,130.0,3.11,42.833,6.517,285.456,315.976,646.384,1.799,3810,
2021-02-20 12:00:00,-0.793,85.45,0.0,1.569,135.4,4.054,23.667,3.017,215.745,313.257,647.357,1.792,3810,
2021-02-21 12:00:00,0.683,89.1,0.0,1.304,129.7,4.276,25.133,3.4,292.322,331.318,646.538,1.793,3810,
2021-02-22 12:00:00,1.075,94.5,0.0,0.663,131.8,1.61,20.633,2.55,295.176,337.092,645.552,1.798,3810,
2021-02-23 12:00:00,-0.415,96.082,0.0,0.246,135.3,1.111,6.7,0.567,311.27,327.256,644.238,1.805,3810,
2021-02-24 12:00:00,-0.051,91.245,0.0,1.47,119.3,3.11,17.717,2.317,306.61,325.764,642.765,1.801,3810,
2021-02-25 12:00:00,0.653,98.4,0.0,0.676,125.2,1.722,8.05,0.767,316.815,332.459,641.906,1.795,3810,
2021-02-26 12:00:00,0.83,96.3,0.0,1.324,132.1,3.388,8.7,0.833,314.628,330.112,641.399,1.799,3810,
2021-02-27 12:00:00,1.254,98.1,0.0,0.206,124.1,1.166,6.95,0.583,320.62,332.026,641.396,1.802,3810,
2021-02-28 12:00:00,2.375,92.2,0.0,0.263,107.0,1.61,17.833,2.133,312.414,337.797,642.506,1.765,3810,
2021-03-01 12:00:00,1.598,97.9,0.0,0.695,137.8,2.332,6.417,0.417,320.37,335.221,644.521,1.777,3810,
2021-03-02 12:00:00,-1.667,74.5,0.0,0.797,129.4,2.499,9.55,1.083,295.677,321.557,642.971,1.791,3810,
2021-03-03 12:00:00,-0.954,79.87,0.0,0.935,131.1,2.499,22.667,3.35,298.176,329.154,643.663,1.799,3810,
2021-03-04 12:00:00,-2.903,100.0,0.0,0.075,118.7,0.666,5.483,0.267,301.746,312.972,642.48,1.804,3810,
2021-03-05 12:00:00,-1.052,98.897,0.33,1.125,121.5,2.166,8.7,0.683,305.597,320.387,641.062,1.79,3810,
2021-03-06 12:00:00,-2.707,97.731,0.0,0.0,0.0,0.0,30.15,4.483,286.486,315.981,642.754,1.775,3810,
2021-03-07 12:00:00,-1.798,99.717,0.0,0.072,135.9,1.222,13.6,1.383,304.224,315.749,643.834,1.785,3810,
2021-03-08 12:00:00,0.327,96.0,0.0,1.775,131.7,3.665,19.983,2.5,311.358,327.689,645.538,1.798,3810,
2021-03-09 12:00:00,1.525,87.7,0.0,1.962,133.9,4.443,34.933,5.267,300.125,338.863,645.594,1.802,3810,
2021-03-10 12:00:00,0.442,94.0,0.0,2.789,134.8,5.664,16.733,2.083,309.163,331.619,645.417,1.799,3810,
2021-03-11 12:00:00,1.18,80.6,0.0,1.928,123.4,4.498,33.3,5.1,279.138,329.32,646.613,1.798,3810,
2021-03-12 12:00:00,2.321,96.8,0.0,1.69,132.9,3.554,23.05,3.317,316.361,345.025,648.646,1.799,3810,
2021-03-13 12:00:00,-0.235,98.422,0.25,0.239,125.1,1.277,18.85,1.633,312.586,322.398,645.539,1.797,3810,
2021-03-14 12:00:00,1.165,98.9,0.0,0.915,140.0,2.61,22.233,3.067,320.323,338.012,644.833,1.803,3810,
2021-03-15 12:00:00,2.484,93.0,0.0,1.06,125.2,3.221,38.983,6.067,292.361,345.059,645.245,1.789,3810,
2021-03-16 12:00:00,-0.543,95.799,1.23,1.689,106.3,5.165,16.567,9.567,313.463,314.705,645.051,1.802,3810,
2021-03-17 12:00:00,1.777,92.3,0.0,1.601,126.9,4.663,23.467,3.033,303.547,339.942,644.95,1.795,3810,
2021-03-18 12:00:00,2.241,96.5,0.0,1.128,131.3,2.832,24.983,3.8,318.762,347.7,645.27,1.798,3810,
2021-03-19 12:00:00,2.544,96.6,0.0,0.847,132.7,1.888,26.717,3.867,319.994,347.429,644.994,1.78,3810,
2021-03-20 12:00:00,0.017,91.3,1.83,1.403,57.07,2.888,11.95,10.633,315.224,314.335,642.755,1.785,3810,
2021-03-21 12:00:00,1.854,89.7,0.0,1.922,131.1,4.332,32.8,3.7,283.069,331.507,645.029,1.789,3810,
2021-03-22 12:00:00,2.81,89.8,0.0,2.02,129.1,4.443,57.917,9.683,284.502,341.333,647.296,1.781,3810,
2021-03-23 12:00:00,2.048,78.17,0.0,2.253,121.4,5.109,36.8,5.9,297.075,334.395,647.695,1.776,3810,
2021-03-24 12:00:00,0.972,78.76,0.0,0.333,59.27,1.944,42.867,6.467,233.913,322.421,645.5,1.799,3810,
2021-03-25 12:00:00,1.7,74.61,0.0,2.248,135.9,5.276,30.783,4.483,273.559,329.737,644.177,1.791,3810,
2021-03-26 12:00:00,4.085,51.26,0.0,1.992,124.1,3.776,49.733,7.967,239.273,337.343,645.578,1.794,3810,
2021-03-27 12:00:00,4.204,69.8,0.0,0.948,117.0,2.332,28.483,4.817,278.661,341.011,646.157,1.792,3810,
2021-03-28 12:00:00,1.39,80.7,0.0,2.071,117.2,3.721,31.617,5.733,300.861,330.391,644.55,1.79,3810,
2021-03-29 12:00:00,0.447,99.4,0.15,1.458,124.4,2.999,0.567,0.0,317.6,323.694,641.916,1.788,3810,
2021-03-30 12:00:00,0.986,92.0,0.0,0.907,104.3,2.832,14.983,1.617,318.163,324.944,638.614,1.783,3810,
2021-03-31 12:00:00,2.134,94.5,0.0,0.762,126.2,1.777,46.2,6.95,311.882,342.637,637.923,1.785,3810,
2021-04-01 12:00:00,1.501,96.7,0.0,2.714,140.1,5.553,37.483,5.017,308.518,331.095,637.925,1.776,3810,
2021-04-02 12:00:00,0.609,80.2,0.0,2.457,132.8,5.942,38.217,5.383,289.912,328.078,642.453,1.788,3810,
2021-04-03 12:00:00,1.82,44.56,0.0,1.801,98.0,4.998,52.167,7.9,221.15,322.966,644.079,1.778,3810,
2021-04-04 12:00:00,1.66,38.43,0.0,1.54,139.9,5.109,85.183,14.05,261.525,335.417,645.104,1.782,3810,
2021-04-05 12:00:00,2.956,61.04,0.0,2.337,139.5,5.054,66.917,10.65,252.153,336.711,646.68,1.797,3810,
2021-04-06 12:00:00,2.806,74.23,0.0,0.636,130.4,1.833,22.783,3.267,309.738,341.374,646.884,1.777,3810,
2021-04-07 12:00:00,4.21,85.4,0.0,1.769,129.7,3.887,44.183,6.583,296.257,345.749,646.323,1.777,3810,
2021-04-08 12:00:00,4.216,71.51,0.0,1.262,62.09,3.054,47.233,6.417,238.136,335.15,644.679,1.768,3810,
2021-04-09 12:00:00,3.895,90.3,0.0,0.715,131.5,3.499,79.533,12.833,259.12,344.67,645.522,1.766,3810,
2021-04-10 12:00:00,3.433,64.39,0.0,3.132,138.7,5.72,60.567,9.617,268.607,343.543,647.285,1.782,3810,
2021-04-11 12:00:00,4.119,64.65,0.0,2.836,140.0,6.053,59.45,9.483,266.942,343.269,648.206,1.774,3810,
2021-04-12 12:00:00,3.335,55.39,0.0,2.891,136.4,6.386,59.8,9.917,250.721,332.149,647.81,1.802,3810,
2021-04-13 12:00:00,2.886,75.6,0.0,1.705,132.5,4.054,54.633,8.933,288.484,341.119,647.16,1.791,3810,
2021-04-14 12:00:00,4.533,76.03,0.0,2.741,134.0,5.942,45.5,7.15,276.216,343.421,647.326,1.8,3810,
2021-04-15 12:00:00,5.746,66.14,0.0,0.156,42.99,1.111,34.583,5.733,290.512,351.512,644.724,1.754,3810,
2021-04-16 12:00:00,-0.14,96.43,0.77,0.019,56.14,1.111,31.6,55.75,315.094,312.247,645.036,1.798,3810,
2021-04-17 12:00:00,2.227,97.2,0.45,2.418,115.6,5.498,20.6,2.017,322.963,338.914,646.226,1.789,3810,
2021-04-18 12:00:00,0.542,86.6,0.26,0.836,31.4,2.61,40.45,6.65,300.96,328.042,643.885,1.779,3810,
2021-04-19 12:00:00,3.209,90.9,0.0,1.664,134.5,3.388,62.167,9.283,302.968,352.613,643.6,1.76,3810,
2021-04-20 12:00:00,4.359,90.3,0.0,2.077,136.9,3.499,28.567,3.867,326.017,353.979,645.685,1.771,3810,
2021-04-21 12:00:00,0.108,98.4,1.58,0.0,0.0,0.0,5.533,17.05,315.297,315.938,647.754,1.757,3810,
2021-04-22 12:00:00,2.458,70.18,0.0,0.539,63.84,1.944,43.4,32.9,222.488,308.407,645.641,1.722,3810,
2021-04-23 12:00:00,4.591,81.8,0.0,1.493,121.4,4.165,45.167,4.333,243.987,335.397,646.121,1.776,3810,
2021-04-24 12:00:00,5.327,68.87,0.0,2.445,130.2,4.887,46.6,5.0,243.29,331.749,646.524,1.795,3810,
2021-04-25 12:00:00,5.199,74.69,0.0,2.943,132.7,5.72,68.95,10.0,256.964,342.557,647.031,1.773,3810,
2021-04-26 12:00:00,5.676,54.97,0.0,2.848,133.7,5.387,55.433,7.217,244.759,341.033,647.157,1.759,3810,
2021-04-27 12:00:00,4.986,88.2,0.0,1.695,132.6,3.054,42.833,6.167,317.608,352.975,647.889,1.76,3810,
2021-04-28 12:00:00,5.398,69.85,0.0,0.367,128.7,1.888,76.35,11.233,252.59,345.733,647.725,1.774,3810,
2021-04-29 12:00:00,2.774,90.7,0.0,0.329,10.42,1.555,119.317,14.083,260.264,338.846,648.412,1.754,3810,
2021-04-30 12:00:00,4.388,93.9,0.0,2.314,133.9,4.72,101.217,15.85,316.428,359.529,647.45,1.763,3810,
2021-05-01 12:00:00,2.733,96.1,0.0,1.839,126.1,3.665,44.8,5.117,321.26,345.227,646.93,1.775,3810,
2021-05-02 12:00:00,4.055,91.2,0.0,0.554,103.6,1.944,72.533,11.15,294.757,352.258,646.332,1.769,3810,
2021-05-03 12:00:00,5.029,94.2,0.0,1.144,116.8,3.221,30.717,4.05,329.174,358.847,645.04,1.749,3810,
2021-05-04 12:00:00,3.509,99.1,0.13,1.423,125.9,3.054,55.717,5.917,330.884,346.578,645.317,1.782,3810,
2021-05-05 12:00:00,4.371,95.3,0.0,0.421,127.5,1.722,44.033,6.067,327.261,360.065,644.456,1.738,3810,
2021-05-06 12:00:00,3.166,98.6,0.0,0.602,116.2,2.499,29.35,3.183,329.018,348.793,646.023,1.704,3810,
2021-05-07 12:00:00,3.488,98.4,0.0,0.134,130.8,1.111,62.2,8.25,315.768,353.244,646.314,1.729,3810,
2021-05-08 12:00:00,3.956,91.0,0.0,1.997,130.4,3.554,55.533,7.817,316.329,350.801,645.751,1.701,3810,
2021-05-09 12:00:00,4.47,92.2,0.0,1.219,123.5,3.054,89.767,13.667,305.66,359.386,644.177,1.726,3810,
2021-05-10 12:00:00,2.963,96.4,0.0,2.075,131.6,4.221,33.5,4.317,325.633,342.912,644.057,1.775,3810,
2021-05-11 12:00:00,5.383,95.7,0.0,2.387,136.0,4.109,96.317,14.883,319.339,361.729,643.4,1.761,3810,
2021-05-12 12:00:00,3.036,95.7,0.31,1.221,80.7,2.943,106.35,11.733,310.331,345.283,641.687,1.727,3810,
2021-05-13 12:00:00,3.152,97.4,0.0,0.08,130.8,1.111,68.117,8.0,314.24,347.264,642.123,1.726,3810,
2021-05-14 12:00:00,4.568,91.1,0.0,1.175,130.0,2.388,63.133,9.467,324.819,360.25,642.237,1.736,3810,
2021-05-15 12:00:00,6.177,88.8,0.0,1.954,137.6,4.387,46.0,6.25,333.834,363.155,645.429,1.735,3810,
2021-05-16 12:00:00,8.48,82.8,0.0,2.115,134.2,3.832,118.767,19.233,308.601,374.681,646.775,1.754,3810,
2021-05-17 12:00:00,8.32,91.1,0.0,0.598,116.8,2.777,44.6,6.267,342.021,371.245,647.398,1.738,3810,
2021-05-18 12:00:00,7.527,99.1,0.0,0.575,128.2,1.777,15.2,0.95,350.393,361.589,645.946,1.753,3810,
2021-05-19 12:00:00,6.739,99.1,0.4,1.088,127.2,2.888,26.05,2.25,346.968,357.339,645.89,1.735,3810,
2021-05-20 12:00:00,7.038,98.7,0.0,0.642,125.9,1.722,69.35,8.133,348.683,367.821,646.068,1.734,3810,
2021-05-21 12:00:00,8.76,95.4,0.0,1.511,128.1,3.054,94.35,14.183,340.359,382.094,645.809,1.732,3810,
2021-05-22 12:00:00,9.97,82.0,0.0,2.171,128.4,4.332,153.833,24.25,316.388,391.321,645.648,1.719,3810,
2021-05-23 12:00:00,9.17,93.5,0.0,1.113,125.2,2.443,40.467,5.333,348.214,382.031,646.357,1.715,3810,
2021-05-24 12:00:00,8.0,98.4,0.0,1.52,132.4,3.165,47.833,5.467,353.298,368.972,646.284,1.706,3810,
2021-05-25 12:00:00,9.0,84.4,0.0,0.199,128.8,1.666,84.517,11.817,334.847,373.315,644.698,1.705,3810,
2021-05-26 12:00:00,9.31,96.5,0.0,0.528,117.5,1.944,85.567,9.217,356.553,377.051,644.061,1.719,3810,
2021-05-27 12:00:00,8.66,90.8,0.7,0.417,18.41,1.499,44.183,4.383,348.458,368.375,645.966,1.715,3810,
2021-05-28 12:00:00,6.032,94.0,1.46,0.752,52.5,2.666,20.5,1.883,337.747,352.242,648.578,1.637,3810,
2021-05-29 12:00:00,8.9,97.3,0.0,0.665,129.9,1.944,78.867,7.933,293.391,372.802,646.617,1.687,3810,
2021-05-30 12:00:00,9.06,98.3,0.0,1.798,134.0,2.888,53.4,5.367,333.62,375.68,645.579,1.694,3810,
2021-05-31 12:00:00,7.647,99.1,0.0,2.02,136.0,4.887,48.233,5.05,351.362,368.929,644.574,1.707,3810,
2021-06-01 12:00:00,8.47,96.8,0.0,2.057,131.2,3.276,69.617,7.35,344.717,370.715,645.562,1.707,3810,
2021-06-02 12:00:00,8.79,91.6,0.0,2.135,131.5,4.332,115.433,14.283,330.193,375.274,646.608,1.648,3810,
2021-06-03 12:00:00,8.75,97.7,0.0,2.102,134.8,4.276,86.3,10.917,347.147,375.877,647.488,1.657,3810,
2021-06-04 12:00:00,8.79,96.6,0.0,1.66,129.6,3.165,76.467,9.233,345.204,372.034,646.368,1.653,3810,
2021-06-05 12:00:00,9.62,92.4,0.0,0.626,125.6,2.277,129.55,17.0,334.905,377.606,646.077,1.671,3810,
2021-06-06 12:00:00,9.71,97.5,0.0,0.727,122.1,2.332,71.083,8.517,325.77,373.884,644.361,1.652,3810,
2021-06-07 12:00:00,10.0,97.0,0.0,1.372,120.6,2.721,63.633,7.767,339.978,379.071,643.75,1.635,3810,
2021-06-08 12:00:00,9.15,95.7,0.0,1.257,131.4,2.388,81.833,11.217,329.342,376.714,644.088,1.622,3810,
2021-06-09 12:00:00,9.91,96.8,0.0,1.866,126.3,3.443,111.733,15.783,339.012,381.198,644.435,1.618,3810,
2021-06-10 12:00:00,8.64,90.6,0.0,1.088,112.8,2.721,100.583,13.6,351.562,373.555,644.355,1.612,3810,
2021-06-11 12:00:00,9.78,94.0,0.0,1.749,128.9,3.11,106.85,15.317,354.042,384.324,643.259,1.604,3810,
2021-06-12 12:00:00,8.93,93.5,0.15,1.71,93.1,3.665,42.733,5.35,355.467,368.311,644.66,1.58,3810,
2021-06-13 12:00:00,10.71,82.1,0.0,1.657,110.7,3.388,116.35,15.067,352.211,380.177,644.653,1.571,3810,
2021-06-14 12:00:00,10.48,98.8,0.0,1.549,125.4,3.221,101.75,13.833,364.779,381.116,642.826,1.538,3810,
2021-06-15 12:00:00,9.62,98.4,9.66,1.522,98.8,5.609,25.867,2.517,359.644,367.764,642.538,1.526,3810,
2021-06-16 12:00:00,10.79,97.3,0.0,1.486,128.4,2.999,126.983,16.767,367.29,382.541,644.13,1.497,3810,
2021-06-17 12:00:00,10.91,91.7,0.0,1.735,110.8,3.221,83.8,11.017,358.973,383.706,644.572,1.489,3810,
2021-06-18 12:00:00,9.89,98.6,5.59,2.219,121.3,3.776,28.317,3.033,360.664,374.319,644.834,1.481,3810,
2021-06-19 12:00:00,9.27,97.6,5.08,1.599,111.0,4.276,37.567,4.017,357.536,368.553,644.137,1.476,3810,
2021-06-20 12:00:00,9.04,93.1,0.0,0.997,97.7,3.554,83.833,10.7,362.117,370.48,644.902,1.402,3810,
2021-06-21 12:00:00,10.25,99.1,0.0,1.286,137.9,2.832,56.117,7.6,363.016,379.469,645.478,1.443,3810,
2021-06-22 12:00:00,10.26,95.8,0.0,2.096,129.3,4.109,45.683,5.7,358.001,379.595,646.507,1.451,3810,
2021-06-23 12:00:00,10.43,94.4,0.0,1.77,132.8,3.388,76.817,10.417,356.288,384.154,646.643,1.42,3810,
2021-06-24 12:00:00,10.74,92.7,0.0,2.171,129.5,3.887,144.817,20.75,332.637,386.956,645.577,1.397,3810,
2021-06-25 12:00:00,10.41,98.5,0.0,1.94,133.5,3.499,129.067,18.833,358.544,385.788,645.123,1.71,3810,
2021-06-26 12:00:00,9.52,94.8,0.0,0.848,92.6,2.443,66.4,9.05,357.351,373.703,647.071,1.241,3810,
2021-06-27 12:00:00,10.08,97.9,0.0,1.4,128.9,2.443,117.85,17.333,360.729,382.461,648.171,1.414,3810,
2021-06-28 12:00:00,10.52,99.5,0.0,0.898,137.9,2.166,27.267,3.333,366.065,379.658,646.468,1.259,3810,
2021-06-29 12:00:00,10.79,99.6,0.0,1.085,118.2,3.61,57.933,7.733,367.582,379.487,645.07,1.223,3810,
2021-06-30 12:00:00,10.2,99.8,0.78,0.928,131.7,2.332,32.933,4.2,365.714,373.946,644.091,1.131,3810,
2021-07-01 12:00:00,9.7,100.0,0.0,0.816,123.2,2.721,35.533,4.55,363.805,370.771,642.886,1.141,3810,
2021-07-02 12:00:00,9.15,99.6,0.0,0.639,128.7,1.777,89.05,12.3,351.038,371.601,643.684,1.044,3810,
2021-07-03 12:00:00,10.02,99.1,0.0,1.362,133.8,3.61,51.033,7.217,361.943,376.185,644.309,1.527,3810,
2021-07-04 12:00:00,10.07,98.5,0.0,1.314,119.0,2.332,55.8,7.7,361.268,379.613,646.414,1.11,3810,
2021-07-05 12:00:00,10.32,98.3,0.0,0.692,127.8,2.11,43.533,5.483,358.829,378.476,646.533,1.487,3810,
2021-07-06 12:00:00,10.74,99.8,0.0,1.394,124.8,2.888,30.183,3.767,368.424,379.215,645.654,1.104,3810,
2021-07-07 12:00:00,11.5,98.7,0.0,1.427,129.6,2.666,79.083,11.483,362.757,382.525,645.391,1.066,3810,
2021-07-08 12:00:00,10.91,98.4,0.0,0.925,118.4,1.999,101.483,15.883,365.976,380.507,646.803,1.402,3810,
2021-07-09 12:00:00,10.88,98.2,0.0,1.958,131.2,3.887,117.367,18.083,363.753,384.257,646.236,1.254,3810,
2021-07-10 12:00:00,10.53,99.6,0.0,1.36,128.8,2.388,53.25,7.55,364.837,378.289,646.454,1.069,3810,
2021-07-11 12:00:00,9.69,99.0,0.0,0.354,124.5,1.944,44.45,6.3,354.028,369.817,648.299,1.328,3810,
2021-07-12 12:00:00,10.21,96.8,0.36,0.885,105.6,2.555,60.683,8.433,359.966,377.503,647.841,1.401,3810,
2021-07-13 12:00:00,10.23,97.1,0.0,2.079,117.7,4.887,91.333,13.017,356.937,376.246,647.329,1.576,3810,
2021-07-14 12:00:00,9.68,99.5,0.0,0.933,118.2,2.11,27.117,3.4,362.772,372.083,647.117,1.18,3810,
2021-07-15 12:00:00,9.37,99.2,0.27,0.533,127.1,1.666,75.433,10.617,360.554,372.013,647.698,1.234,3810,
2021-07-16 12:00:00,10.38,99.5,0.0,1.218,131.9,2.221,54.717,7.6,363.421,376.921,647.703,1.107,3810,
2021-07-17 12:00:00,10.0,99.5,0.1,0.971,101.5,1.888,26.033,3.1,364.137,371.901,647.171,1.272,3810,
2021-07-18 12:00:00,10.8,97.7,0.0,0.662,131.8,1.777,61.217,8.717,361.906,379.9,645.931,1.641,3810,
2021-07-19 12:00:00,10.19,99.4,0.34,0.95,121.4,2.555,42.817,5.733,364.079,374.268,644.475,1.621,3810,
2021-07-20 12:00:00,10.68,97.1,0.0,0.584,114.2,2.221,111.0,16.733,360.315,379.16,644.868,1.391,3810,
2021-07-21 12:00:00,10.75,96.3,0.0,1.187,111.4,2.555,74.75,10.867,359.9,379.167,643.929,1.548,3810,
2021-07-22 12:00:00,11.15,97.3,0.0,1.032,115.4,2.11,83.317,12.95,361.911,381.722,643.61,1.41,3810,
2021-07-23 12:00:00,11.4,94.6,0.0,0.943,129.6,2.055,106.05,16.25,353.759,384.001,644.237,1.446,3810,
2021-07-24 12:00:00,11.18,96.6,0.0,1.781,112.5,3.61,75.967,12.217,365.239,380.915,645.452,1.462,3810,
2021-07-25 12:00:00,11.24,97.0,0.29,1.61,118.0,2.666,28.417,3.8,366.368,378.111,645.059,1.503,3810,
2021-07-26 12:00:00,9.85,99.3,4.07,0.193,123.2,1.388,9.6,0.533,358.834,368.228,643.774,1.081,3810,
2021-07-27 12:00:00,11.09,95.2,0.0,1.298,128.3,2.721,118.667,18.233,344.821,380.489,642.916,1.077,3810,
2021-07-28 12:00:00,10.47,98.3,1.07,0.927,118.6,1.999,34.517,5.033,362.355,375.028,643.053,1.411,3810,
2021-07-29 12:00:00,10.51,93.7,0.0,1.192,113.9,2.777,89.35,14.25,358.031,378.846,643.543,1.078,3810,
2021-07-30 12:00:00,10.24,98.9,1.72,1.628,122.3,4.054,66.483,9.917,363.882,373.517,644.341,1.08,3810,
2021-07-31 12:00:00,10.83,97.8,1.61,0.626,73.41,1.944,29.85,4.117,361.081,374.757,645.075,1.075,3810,
2021-08-01 12:00:00,11.36,96.9,0.0,1.131,123.8,2.221,66.55,10.4,359.081,380.936,644.124,1.266,3810,
2021-08-02 12:00:00,10.8,96.3,0.0,1.161,111.0,2.277,112.767,19.033,360.026,377.871,645.387,1.424,3810,
2021-08-03 12:00:00,10.36,97.7,0.0,1.517,117.9,2.832,103.4,16.683,357.465,377.043,645.613,1.727,3810,
2021-08-04 12:00:00,9.18,98.4,0.02,1.232,117.3,2.443,85.35,13.683,360.937,368.079,645.863,1.533,3810,
2021-08-05 12:00:00,9.14,98.4,0.0,0.779,124.5,1.61,63.2,10.7,360.574,368.885,645.303,1.239,3810,
2021-08-06 12:00:00,10.2,91.5,0.0,0.215,141.5,1.388,85.983,14.1,347.92,375.114,645.657,1.383,3810,
2021-08-07 12:00:00,10.3,95.4,0.0,1.189,107.8,2.777,91.517,15.65,357.842,377.838,646.934,1.443,3810,
2021-08-08 12:00:00,10.56,98.0,1.87,0.896,124.0,2.332,54.4,8.367,364.898,373.639,647.59,1.478,3810,
2021-08-09 12:00:00,10.87,97.2,0.31,0.462,116.7,2.277,76.967,12.417,365.652,378.282,646.991,1.449,3810,
2021-08-10 12:00:00,11.47,96.2,0.0,0.193,132.3,1.055,56.3,8.783,310.248,378.012,645.169,1.698,3810,
2021-08-11 12:00:00,10.74,99.5,0.0,1.781,128.0,3.832,43.3,6.65,366.517,376.764,646.69,1.624,3810,
2021-08-12 12:00:00,10.6,99.0,0.0,1.292,113.6,2.721,54.483,8.983,364.483,378.458,647.424,1.123,3810,
2021-08-13 12:00:00,10.52,96.8,0.0,0.859,114.8,1.833,61.883,9.917,361.771,375.683,645.676,1.535,3810,
2021-08-14 12:00:00,9.98,99.3,0.0,0.349,111.5,1.555,63.95,10.883,357.994,373.621,643.854,1.706,3810,
2021-08-15 12:00:00,10.96,96.1,0.0,0.155,134.6,1.722,56.467,8.2,296.096,370.829,645.346,1.404,3810,
2021-08-16 12:00:00,10.41,99.4,0.0,1.512,139.7,2.943,47.35,7.3,363.15,375.416,647.789,1.439,3810,
2021-08-17 12:00:00,10.41,99.0,0.0,0.906,127.6,1.944,30.233,4.367,363.62,376.76,647.635,1.476,3810,
2021-08-18 12:00:00,11.04,93.4,0.0,0.942,108.3,2.388,97.067,16.35,355.432,380.0,646.364,1.665,3810,
2021-08-19 12:00:00,11.09,96.0,0.0,0.779,115.5,2.555,111.067,18.467,358.692,379.325,646.333,1.42,3810,
2021-08-20 12:00:00,10.32,99.0,0.0,1.6,123.8,3.443,61.267,10.2,361.809,375.54,648.44,1.445,3810,
2021-08-21 12:00:00,10.6,96.8,0.0,0.118,133.9,1.055,82.7,13.65,349.868,377.783,648.907,1.47,3810,
2021-08-22 12:00:00,10.21,99.9,0.36,1.56,133.1,3.332,50.867,8.45,365.368,373.335,647.263,1.472,3810,
2021-08-23 12:00:00,9.52,100.0,0.52,1.691,135.0,4.443,28.917,4.4,361.714,368.263,646.126,1.442,3810,
2021-08-24 12:00:00,10.29,99.3,0.0,1.174,121.2,2.721,39.967,6.2,362.944,376.377,645.253,1.46,3810,
2021-08-25 12:00:00,10.55,99.8,0.0,0.558,121.6,1.666,40.767,6.317,366.642,375.693,643.703,1.441,3810,
2021-08-26 12:00:00,9.62,99.8,0.0,0.901,114.7,2.166,43.283,6.883,362.267,371.588,644.62,1.84,3810,
2021-08-27 12:00:00,9.16,99.3,0.15,0.576,105.9,2.166,32.05,4.717,357.586,365.76,646.398,1.449,3810,
2021-08-28 12:00:00,8.53,99.2,0.1,1.041,98.2,2.61,28.467,4.067,355.621,362.615,645.482,1.483,3810,
2021-08-29 12:00:00,8.28,99.7,0.0,0.882,122.8,1.999,22.617,3.317,354.439,361.754,647.013,1.441,3810,
2021-08-30 12:00:00,8.47,98.7,0.0,1.968,132.3,4.054,20.333,2.533,354.574,362.395,648.263,1.457,3810,
2021-08-31 12:00:00,8.75,99.9,0.0,1.048,113.8,2.277,36.75,6.033,355.648,366.64,649.296,1.45,3810,
2021-09-01 12:00:00,10.1,99.2,0.0,1.028,128.0,2.443,21.05,2.6,360.271,373.541,647.83,1.458,3810,
2021-09-02 12:00:00,8.86,99.4,1.85,1.867,127.1,3.388,10.017,0.833,356.763,363.867,646.955,1.469,3810,
2021-09-03 12:00:00,9.4,99.5,0.0,0.814,122.5,1.888,27.667,4.117,358.615,370.657,646.179,1.874,3810,
2021-09-04 12:00:00,10.09,98.3,0.0,0.768,117.0,2.221,31.033,4.75,360.991,375.42,646.094,1.472,3810,
2021-09-05 12:00:00,10.34,99.8,0.0,0.992,134.1,2.277,34.933,5.867,365.102,375.287,647.242,1.472,3810,
2021-09-06 12:00:00,10.14,95.3,0.0,0.273,124.4,1.277,72.167,12.383,337.331,374.387,648.508,1.42,3810,
2021-09-07 12:00:00,9.61,97.9,0.0,0.756,123.2,2.055,93.133,16.433,355.986,372.92,648.635,1.485,3810,
2021-09-08 12:00:00,8.6,99.6,0.0,0.986,119.5,2.388,41.25,6.667,355.301,366.303,647.338,1.833,3810,
2021-09-09 12:00:00,9.05,99.3,0.0,1.129,132.1,1.833,37.383,5.9,355.737,370.001,647.471,1.806,3810,
2021-09-10 12:00:00,8.6,99.9,0.0,0.882,133.7,3.221,21.467,3.0,357.054,366.166,647.742,1.443,3810,
2021-09-11 12:00:00,9.18,98.4,0.0,1.311,129.0,2.665,48.367,7.817,349.431,370.588,647.014,1.701,3810,
