TIMESTAMP,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS
2019-11-19 17:00:00,-14.16,-14.16,23.243,4.254,1.844,48.35,-3.862,0.013,149.871,234.242,460.238
2019-11-19 18:00:00,-13.83,-13.6,19.079,7.205,2.28,16.96,-3.7,0.037,149.281,235.16,460.133
2019-11-19 19:00:00,-13.65,-13.37,19.674,6.7,2.429,10.07,-3.882,0.06,148.966,235.498,459.833
2019-11-19 20:00:00,-14.06,-13.89,21.997,3.807,2.322,36.57,-3.778,0.002,149.354,235.942,459.268
2019-11-19 21:00:00,-15.56,-15.23,21.826,4.137,1.84,78.84,-3.837,0.011,149.333,232.543,459.265
2019-11-19 22:00:00,-14.1,-13.97,20.172,4.046,1.924,22.22,-3.794,0.014,149.495,232.341,459.25
2019-11-19 23:00:00,-13.96,-13.7,17.781,5.142,1.784,49.15,-3.618,0.013,149.368,231.732,459.262
2019-11-20 00:00:00,-15.45,-15.59,23.076,3.476,1.717,93.3,-3.967,0.001,147.928,230.038,459.443
2019-11-20 01:00:00,-15.93,-15.77,26.301,3.574,2.138,73.79,-1.289,0.123,146.857,229.028,459.95
2019-11-20 02:00:00,-14.99,-14.6,24.103,3.843,2.249,62.3,11.679,1.86,147.473,230.023,460.452
2019-11-20 03:00:00,-13.85,-13.66,19.095,3.746,1.64,32.03,30.783,4.756,149.054,232.781,460.968
2019-11-20 04:00:00,-11.27,-10.03,16.903,4.309,1.822,41.37,523.349,101.981,149.406,288.781,461.215
2019-11-20 05:00:00,-12.88,-12.04,22.144,6.048,2.489,338.9,707.273,130.823,152.485,341.214,461.172
2019-11-20 06:00:00,-10.78,-9.55,15.77,4.24,1.674,250.8,820.289,148.875,156.969,380.102,460.937
2019-11-20 07:00:00,-11.48,-10.02,16.94,8.14,2.326,272.6,848.334,150.018,161.176,395.688,460.52
2019-11-20 08:00:00,-9.98,-8.16,20.279,5.406,1.926,225.3,799.228,138.457,164.688,401.731,460.158
2019-11-20 09:00:00,-13.44,-12.86,30.121,4.565,1.806,229.1,225.308,38.731,162.713,344.537,460.028
2019-11-20 10:00:00,-13.26,-12.85,28.166,5.728,2.079,161.4,44.523,8.147,161.497,284.426,459.947
2019-11-20 11:00:00,-13.11,-12.79,22.848,7.694,2.197,313.5,24.998,4.556,159.237,266.637,460.132
2019-11-20 12:00:00,-13.31,-13.0,24.91,8.12,1.938,342.5,-0.144,0.59,157.168,255.373,460.265
2019-11-20 13:00:00,-14.73,-14.34,30.236,7.161,1.726,345.0,-4.111,0.067,156.754,248.609,460.67
2019-11-20 14:00:00,-12.72,-12.54,25.903,3.976,1.332,66.54,-3.739,0.102,156.945,243.97,461.097
2019-11-20 15:00:00,-13.09,-12.84,26.358,4.523,2.203,2.344,-3.622,0.042,156.624,243.865,461.303
2019-11-20 16:00:00,-13.51,-13.26,27.748,6.361,2.343,343.5,-3.726,0.022,155.519,242.213,461.553
2019-11-20 17:00:00,-13.17,-12.88,25.25,5.27,2.447,10.68,-3.6,0.058,154.368,240.847,461.592
2019-11-20 18:00:00,-13.39,-13.06,23.844,8.98,4.028,342.3,-3.926,0.042,153.757,241.287,461.418
2019-11-20 19:00:00,-13.61,-13.33,20.847,5.962,2.614,1.304,-3.813,0.033,152.303,239.011,461.092
2019-11-20 20:00:00,-13.52,-13.27,18.776,4.859,2.391,13.27,-3.564,0.017,151.913,238.495,460.87
2019-11-20 21:00:00,-13.62,-13.34,21.527,8.74,4.23,344.1,-3.826,0.059,151.801,238.578,460.738
2019-11-20 22:00:00,-13.69,-13.31,19.338,6.553,2.854,14.84,-3.679,0.035,151.893,238.186,460.478
2019-11-20 23:00:00,-13.96,-13.51,23.793,9.18,4.79,339.9,-3.796,0.079,151.951,238.382,460.502
2019-11-21 00:00:00,-13.49,-13.17,23.777,12.1,5.091,330.2,-3.811,0.075,152.877,239.165,460.63
2019-11-21 01:00:00,-13.56,-13.37,26.088,8.62,3.407,342.0,-1.403,0.203,153.527,238.584,461.007
2019-11-21 02:00:00,-13.98,-13.65,30.306,6.589,2.877,348.1,11.099,1.886,154.062,238.384,461.463
2019-11-21 03:00:00,-13.72,-13.19,30.061,8.48,3.872,352.4,30.396,4.815,155.04,240.978,461.91
2019-11-21 04:00:00,-12.55,-11.51,28.704,7.361,2.949,336.4,485.787,93.734,155.224,288.356,462.218
2019-11-21 05:00:00,-12.19,-11.23,26.719,8.68,4.177,314.7,669.577,122.211,158.393,333.327,462.178
2019-11-21 06:00:00,-10.68,-9.4,21.862,10.57,3.613,298.6,811.514,145.481,161.884,362.656,461.857
2019-11-21 07:00:00,-10.2,-9.11,25.794,6.042,1.858,211.6,853.958,150.324,166.483,398.296,461.437
2019-11-21 08:00:00,-10.11,-9.02,20.229,8.74,2.679,269.2,785.04,133.339,163.201,393.145,461.078
2019-11-21 09:00:00,-11.44,-11.02,16.339,8.04,2.532,248.5,211.482,34.928,159.526,327.887,460.697
2019-11-21 10:00:00,-11.95,-11.71,20.959,7.85,3.167,291.7,45.062,7.563,159.823,277.11,460.72
2019-11-21 11:00:00,-12.45,-12.09,20.094,9.04,4.015,296.7,23.69,4.078,158.304,262.309,460.818
2019-11-21 12:00:00,-12.93,-12.73,20.288,5.153,2.181,295.3,0.031,0.68,157.019,253.594,461.4
2019-11-21 13:00:00,-12.89,-12.81,18.651,4.731,2.087,117.5,-4.184,0.021,154.52,247.225,461.958
2019-11-21 14:00:00,-13.42,-13.14,25.615,3.835,1.83,97.2,-4.074,0.002,154.43,242.669,462.372
2019-11-21 15:00:00,-12.76,-12.53,24.333,3.596,1.935,28.74,-3.699,0.028,155.038,241.68,462.73
2019-11-21 16:00:00,-12.08,-11.95,16.889,3.826,2.232,9.81,-3.593,0.049,154.486,241.894,462.862
2019-11-21 17:00:00,-12.55,-12.37,17.007,5.426,2.762,10.78,-3.84,0.06,154.523,241.832,462.892
2019-11-21 18:00:00,-12.17,-12.01,16.758,6.056,3.134,28.98,-3.561,0.039,155.214,242.388,462.767
2019-11-21 19:00:00,-11.74,-11.51,14.725,6.911,3.775,36.18,-3.482,0.041,158.997,244.085,462.582
2019-11-21 20:00:00,-12.91,-12.57,22.994,6.089,3.112,6.054,-3.517,0.036,169.07,245.574,462.442
2019-11-21 21:00:00,-12.38,-12.08,27.645,9.8,4.415,341.6,-3.621,0.072,160.464,243.699,462.357
2019-11-21 22:00:00,-12.3,-12.03,20.945,10.12,4.79,331.2,-3.825,0.058,158.348,243.976,462.052
2019-11-21 23:00:00,-12.4,-12.07,17.207,7.789,3.847,342.1,-3.927,0.047,158.363,242.943,461.938
2019-11-22 00:00:00,-12.18,-11.78,28.174,8.83,4.341,340.8,-3.798,0.045,158.918,243.277,462.102
2019-11-22 01:00:00,-12.04,-11.73,25.312,8.55,4.191,347.2,-0.94,0.234,161.336,244.195,462.583
2019-11-22 02:00:00,-11.82,-11.55,22.405,7.308,3.011,0.239,14.619,2.362,158.913,244.185,463.0
2019-11-22 03:00:00,-10.13,-9.93,15.731,4.409,2.216,10.54,31.024,4.813,159.439,245.231,463.505
2019-11-22 04:00:00,-8.74,-7.747,19.629,4.543,1.539,119.3,509.635,99.294,157.719,300.669,463.71
2019-11-22 05:00:00,-8.85,-7.562,18.156,3.973,1.215,186.3,697.721,129.841,163.066,364.239,463.93
2019-11-22 06:00:00,-6.743,-5.691,15.388,2.849,1.105,226.4,810.811,146.291,166.488,402.887,463.673
2019-11-22 07:00:00,-7.57,-6.192,20.399,4.273,1.373,211.1,839.475,148.91,169.82,423.521,463.172
2019-11-22 08:00:00,-6.079,-4.555,17.132,4.273,1.814,185.9,794.087,137.71,173.363,423.854,462.623
2019-11-22 09:00:00,-8.24,-7.806,16.643,6.747,1.854,270.2,220.89,37.689,172.417,359.116,462.347
2019-11-22 10:00:00,-9.29,-9.1,28.294,4.665,1.446,258.6,56.446,9.792,168.184,300.826,462.245
2019-11-22 11:00:00,-9.61,-9.32,22.974,5.737,2.917,122.6,21.939,3.975,167.132,278.549,462.188
2019-11-22 12:00:00,-9.61,-9.71,23.216,4.512,2.453,114.5,-2.115,0.328,166.035,266.203,462.362
2019-11-22 13:00:00,-9.9,-9.56,20.704,5.703,3.136,72.54,-4.088,0.079,170.64,261.04,462.645
2019-11-22 14:00:00,-9.71,-9.47,21.731,4.251,1.681,83.0,-3.258,0.02,184.689,259.172,462.95
2019-11-22 15:00:00,-9.08,-8.9,15.846,4.451,2.234,77.44,-3.566,0.001,169.319,255.824,463.108
2019-11-22 16:00:00,-9.95,-9.84,19.069,5.853,2.363,10.25,-3.518,0.005,174.018,255.01,463.328
2019-11-22 17:00:00,-10.03,-9.8,20.621,6.02,2.361,2.04,-2.174,0.001,212.58,259.581,463.355
2019-11-22 18:00:00,-10.89,-10.6,24.385,4.954,2.626,21.82,-2.435,0.001,200.208,258.833,463.338
2019-11-22 19:00:00,-11.11,-10.78,35.203,8.28,3.548,357.1,-2.711,0.039,194.151,255.988,463.262
2019-11-22 20:00:00,-11.14,-10.96,39.898,6.969,2.806,345.4,-3.185,0.012,181.152,253.177,462.882
2019-11-22 21:00:00,-11.72,-11.36,46.956,7.808,2.741,351.4,-2.84,0.013,187.18,252.401,462.638
2019-11-22 22:00:00,-11.47,-11.19,35.885,6.981,3.572,354.3,-3.226,0.023,178.761,251.359,462.508
2019-11-22 23:00:00,-11.51,-11.32,34.43,5.07,2.593,20.25,-3.323,0.019,169.823,248.449,462.385
2019-11-23 00:00:00,-11.63,-11.52,37.754,5.12,2.195,29.47,-3.45,0.007,170.133,246.827,462.6
2019-11-23 01:00:00,-11.5,-11.27,39.891,3.957,1.756,37.02,1.986,0.508,176.006,246.191,462.917
2019-11-23 02:00:00,-11.03,-10.69,37.864,9.08,2.721,7.523,49.748,7.715,183.041,252.96,463.332
2019-11-23 03:00:00,-10.48,-10.13,34.14,5.939,2.786,30.7,77.813,12.392,175.839,258.02,463.777
2019-11-23 04:00:00,-9.99,-8.82,31.504,6.825,2.877,340.8,327.086,58.163,180.118,284.098,464.105
2019-11-23 05:00:00,-9.46,-8.54,29.849,11.51,3.962,325.7,510.983,88.558,183.748,316.542,463.963
2019-11-23 06:00:00,-9.77,-9.07,31.928,9.64,4.044,348.3,616.219,104.11,192.351,338.624,463.633
2019-11-23 07:00:00,-9.81,-9.05,31.137,10.11,4.188,319.2,647.908,106.922,196.2,348.702,463.058
2019-11-23 08:00:00,-10.23,-9.46,32.402,9.95,4.115,321.2,607.09,99.88,188.66,352.571,462.65
2019-11-23 09:00:00,-10.72,-10.21,36.852,8.42,4.099,334.6,274.085,43.631,188.011,320.171,462.423
2019-11-23 10:00:00,-10.48,-10.09,35.972,8.64,3.729,1.73,127.421,19.967,180.0,289.462,462.275
2019-11-23 11:00:00,-11.04,-10.71,38.181,11.15,4.918,357.8,47.735,7.552,177.808,272.928,462.27
2019-11-23 12:00:00,-11.7,-11.38,46.159,14.56,6.569,351.9,1.45,0.649,178.838,262.447,462.333
2019-11-23 13:00:00,-11.98,-11.64,49.148,11.76,5.774,351.4,-2.805,0.026,187.628,258.703,462.717
2019-11-23 14:00:00,-12.13,-11.69,52.738,13.01,5.42,354.6,-1.863,0.014,214.679,260.274,462.963
2019-11-23 15:00:00,-12.14,-11.87,52.45,14.54,6.005,348.6,-1.342,0.003,228.469,261.919,463.065
2019-11-23 16:00:00,-12.31,-11.9,45.233,11.39,5.49,348.0,-2.593,0.006,192.729,256.613,463.062
2019-11-23 17:00:00,-12.32,-11.98,41.707,13.37,4.527,14.32,-3.151,0.032,174.085,251.873,463.002
2019-11-23 18:00:00,-12.73,-12.46,45.912,14.37,6.31,351.1,-2.994,0.014,176.933,251.159,462.735
2019-11-23 19:00:00,-12.8,-12.42,45.149,15.02,7.518,343.9,-1.994,0.018,206.881,254.614,462.285
2019-11-23 20:00:00,-12.64,-12.26,39.52,12.02,7.059,346.9,-2.213,0.01,200.755,254.195,461.823
2019-11-23 21:00:00,-13.0,-12.59,40.856,11.05,5.763,356.4,-2.44,0.004,194.634,252.548,461.533
2019-11-23 22:00:00,-12.89,-12.59,20.188,11.73,5.637,352.3,-3.329,0.04,166.563,248.011,461.465
2019-11-23 23:00:00,-13.23,-12.87,16.844,9.1,4.178,359.4,-3.639,0.046,156.835,243.932,461.425
2019-11-24 00:00:00,-12.97,-12.64,19.339,9.49,4.079,23.63,-3.33,0.035,166.11,244.379,461.635
2019-11-24 01:00:00,-12.68,-12.36,18.53,7.014,3.994,44.94,2.865,0.722,165.847,245.251,461.952
2019-11-24 02:00:00,-12.17,-11.76,18.747,7.491,3.647,26.05,46.83,7.296,170.124,249.292,462.335
2019-11-24 03:00:00,-12.02,-11.59,20.737,7.711,3.654,25.08,99.59,15.437,174.49,256.363,462.788
2019-11-24 04:00:00,-10.92,-9.89,22.798,6.484,2.93,17.83,491.447,92.106,165.967,298.313,463.15
2019-11-24 05:00:00,-10.72,-9.82,24.086,8.69,2.961,332.4,654.008,117.617,172.127,340.655,463.177
2019-11-24 06:00:00,-10.28,-9.53,26.868,9.39,3.799,309.6,756.213,133.39,169.151,363.753,462.83
2019-11-24 07:00:00,-10.07,-9.09,27.76,8.55,3.876,326.5,794.798,136.196,176.965,378.202,462.252
2019-11-24 08:00:00,-9.51,-9.32,26.688,11.56,4.145,3.797,704.044,117.347,188.288,372.204,461.548
2019-11-24 09:00:00,-10.63,-10.22,25.854,9.12,2.953,342.9,203.647,32.865,173.885,317.643,461.482
2019-11-24 10:00:00,-11.7,-11.3,30.63,10.3,3.651,351.3,117.895,18.46,181.142,289.599,461.397
2019-11-24 11:00:00,-11.92,-11.6,32.358,10.76,3.606,353.0,47.019,7.538,174.334,272.258,461.502
2019-11-24 12:00:00,-11.96,-11.65,32.653,9.07,3.675,13.07,0.013,0.487,178.877,261.691,461.583
2019-11-24 13:00:00,-12.27,-11.88,32.319,6.472,3.243,30.47,-3.536,0.022,169.762,255.441,461.97
2019-11-24 14:00:00,-12.5,-12.14,33.168,10.17,2.792,359.8,-3.702,0.031,161.192,250.638,462.302
2019-11-24 15:00:00,-12.6,-12.37,32.42,7.508,3.363,36.03,-3.586,0.032,160.489,248.449,462.425
2019-11-24 16:00:00,-12.92,-12.7,24.067,7.172,3.326,9.88,-3.611,0.005,157.91,246.448,462.402
2019-11-24 17:00:00,-13.16,-12.82,19.538,12.27,5.303,348.9,-3.849,0.032,154.959,244.69,462.22
2019-11-24 18:00:00,-13.7,-13.42,27.804,11.67,5.873,334.9,-3.853,0.014,154.924,243.737,461.915
2019-11-24 19:00:00,-13.66,-13.37,28.802,8.99,3.506,12.1,-3.459,0.04,160.029,242.608,461.588
2019-11-24 20:00:00,-14.18,-13.78,45.354,9.45,4.495,357.2,-2.311,0.023,190.258,246.363,461.407
2019-11-24 21:00:00,-14.24,-13.79,32.735,9.22,4.875,26.14,-1.177,0.0,219.698,251.85,461.108
2019-11-24 22:00:00,-14.29,-13.95,34.024,10.57,5.199,31.42,-1.383,0.002,213.391,251.371,460.708
2019-11-24 23:00:00,-14.15,-13.85,34.354,8.52,5.167,30.89,-1.706,0.016,204.4,250.474,460.347
2019-11-25 00:00:00,-14.56,-14.17,37.112,9.49,6.052,10.77,-2.025,0.026,193.481,248.55,460.208
2019-11-25 01:00:00,-14.6,-14.28,42.984,9.06,5.152,354.2,0.359,0.097,216.065,250.974,460.61
2019-11-25 02:00:00,-14.23,-13.78,54.271,9.78,5.395,12.37,15.649,1.992,232.624,254.298,460.948
2019-11-25 03:00:00,-14.06,-13.57,49.55,12.63,6.23,26.23,75.33,10.896,217.894,257.13,461.152
2019-11-25 04:00:00,-13.83,-13.46,46.887,11.05,5.047,45.99,169.442,24.396,233.836,267.507,461.742
2019-11-25 05:00:00,-14.04,-13.51,47.718,10.94,5.929,60.15,244.699,35.916,229.719,273.324,461.647
2019-11-25 06:00:00,-14.52,-13.95,51.184,10.39,6.185,50.75,297.47,43.242,234.352,278.502,461.257
2019-11-25 07:00:00,-14.97,-14.3,56.228,11.62,5.523,47.62,298.214,43.619,237.838,278.521,460.823
2019-11-25 08:00:00,-15.24,-14.73,57.618,12.55,6.087,50.91,265.1,40.243,239.668,275.769,460.38
2019-11-25 09:00:00,-15.23,-14.56,56.701,12.3,6.476,30.57,218.274,33.71,234.575,270.945,459.875
2019-11-25 10:00:00,-15.43,-14.86,54.565,10.15,5.305,11.74,161.025,24.188,228.658,268.287,459.865
2019-11-25 11:00:00,-15.8,-15.3,57.802,10.68,5.324,37.89,82.502,12.363,223.075,261.02,460.007
2019-11-25 12:00:00,-16.41,-16.06,66.167,11.57,6.582,341.8,2.671,0.397,224.752,252.041,460.16
2019-11-25 13:00:00,-16.5,-16.12,63.273,11.47,6.658,340.7,-1.126,0.013,218.51,247.808,460.407
2019-11-25 14:00:00,-16.19,-15.72,63.898,12.83,6.308,2.604,-0.751,0.028,228.333,248.017,460.823
2019-11-25 15:00:00,-15.94,-15.47,63.125,15.02,8.01,4.036,-0.544,0.016,233.972,248.609,461.013
2019-11-25 16:00:00,-16.35,-16.08,67.152,16.17,8.69,344.6,-0.644,0.006,232.544,248.415,460.813
2019-11-25 17:00:00,-16.63,-16.2,63.267,14.27,8.17,345.3,-0.736,0.008,228.196,246.863,460.915
2019-11-25 18:00:00,-16.39,-15.82,61.589,18.66,11.61,340.6,-0.683,0.003,228.006,245.858,460.382
2019-11-25 19:00:00,-16.94,-16.44,67.204,18.85,12.21,333.4,-0.471,0.011,234.809,246.335,459.987
2019-11-25 20:00:00,-16.74,-16.44,65.527,17.78,13.19,334.0,761.188,0.001,233.268,245.683,459.723
2019-11-25 21:00:00,-17.03,-16.61,65.806,18.97,12.32,337.5,-0.508,0.006,231.799,245.124,459.68
2019-11-25 22:00:00,-17.31,-16.88,69.924,22.06,10.88,340.0,-0.397,0.001,235.27,244.857,459.565
2019-11-25 23:00:00,-17.47,-17.07,66.996,19.38,9.83,350.5,-0.397,-0.001,233.927,244.134,459.395
2019-11-26 00:00:00,-17.39,-17.0,51.604,15.5,7.37,38.05,-0.539,0.007,227.642,242.682,459.752
2019-11-26 01:00:00,-17.77,-17.23,56.164,15.45,6.947,56.83,1.083,0.185,226.307,241.794,459.743
2019-11-26 02:00:00,-17.06,-16.66,29.615,13.19,6.984,60.71,22.706,4.704,180.256,237.848,460.303
2019-11-26 03:00:00,-17.39,-17.01,30.332,11.9,6.151,48.52,35.638,7.098,146.82,233.581,460.677
2019-11-26 04:00:00,-16.22,-15.52,22.879,19.07,8.56,84.0,472.99,102.169,147.165,260.766,460.812
2019-11-26 05:00:00,-15.87,-15.38,24.121,12.86,7.329,75.55,682.013,130.787,148.601,290.239,460.723
2019-11-26 06:00:00,-15.99,-15.04,29.849,13.63,6.741,68.03,789.658,142.849,151.329,308.79,460.613
2019-11-26 07:00:00,-15.28,-14.6,23.407,13.68,5.191,57.65,807.123,140.699,153.969,333.995,460.323
2019-11-26 08:00:00,-15.03,-14.16,27.2,8.57,3.64,48.72,776.301,133.127,154.704,345.558,459.942
2019-11-26 09:00:00,-16.28,-15.83,29.436,10.2,4.411,56.38,161.763,26.81,153.585,290.017,459.833
2019-11-26 10:00:00,-15.97,-15.34,30.831,12.35,4.35,355.2,50.203,8.098,154.212,257.134,459.713
2019-11-26 11:00:00,-16.66,-16.25,26.356,9.02,3.538,27.92,23.178,3.749,151.22,246.837,459.968
2019-11-26 12:00:00,-16.33,-16.0,17.591,9.47,4.429,34.66,-0.167,0.432,147.114,239.725,460.183
2019-11-26 13:00:00,-16.27,-15.97,15.69,10.98,4.589,20.19,-3.663,0.076,145.086,236.165,460.45
2019-11-26 14:00:00,-16.52,-16.12,16.325,11.44,4.147,3.034,-3.682,0.039,144.309,233.878,460.593
2019-11-26 15:00:00,-15.26,-14.86,13.978,11.11,4.404,41.88,-3.487,0.105,145.709,233.839,460.557
2019-11-26 16:00:00,-14.87,-14.43,18.502,11.33,6.034,55.48,-3.377,0.055,148.365,237.405,460.582
2019-11-26 17:00:00,-14.69,-14.27,23.167,10.82,6.357,3.714,-3.461,0.038,148.862,237.815,460.38
2019-11-26 18:00:00,-15.16,-14.92,20.321,13.24,7.592,60.73,-3.247,0.033,148.252,239.213,459.992
2019-11-26 19:00:00,-16.84,-16.38,29.687,14.99,6.193,48.7,-3.376,0.099,147.431,236.447,460.033
2019-11-26 20:00:00,-17.11,-16.75,33.063,12.73,6.02,48.04,-3.233,0.045,146.513,233.673,459.795
2019-11-26 21:00:00,-17.35,-16.9,36.757,12.25,5.74,52.15,-3.119,0.082,146.887,232.38,459.523
2019-11-26 22:00:00,-17.44,-17.05,35.048,11.36,5.577,52.14,-3.243,0.05,145.974,231.33,459.453
2019-11-26 23:00:00,-16.94,-16.55,31.253,10.36,5.152,49.67,-3.218,0.066,145.837,230.651,459.403
2019-11-27 00:00:00,-17.19,-16.86,31.971,14.03,4.927,59.75,-3.383,0.171,145.688,230.345,459.467
2019-11-27 01:00:00,-17.01,-16.64,28.837,10.66,5.369,14.48,-1.586,0.245,144.512,230.265,459.778
2019-11-27 02:00:00,-16.92,-16.49,27.584,11.23,5.727,46.23,10.227,1.725,144.297,231.573,460.107
2019-11-27 03:00:00,-16.71,-16.34,34.105,14.44,5.362,14.61,27.676,4.346,145.449,232.432,460.677
2019-11-27 04:00:00,-15.66,-14.98,37.824,14.3,6.562,42.92,461.858,87.973,150.15,266.703,460.747
2019-11-27 05:00:00,-14.68,-14.05,34.99,11.76,5.86,41.73,675.58,122.998,153.565,299.557,460.498
2019-11-27 06:00:00,-14.49,-13.77,34.328,12.75,6.098,58.05,781.589,138.038,155.817,318.527,460.285
2019-11-27 07:00:00,-15.66,-14.87,39.994,9.44,5.516,37.21,818.928,139.934,157.597,329.164,460.02
2019-11-27 08:00:00,-14.44,-13.35,30.976,10.93,5.163,22.65,776.252,131.006,155.669,332.243,459.492
2019-11-27 09:00:00,-15.1,-14.68,32.432,12.47,7.343,63.35,169.577,27.459,156.107,282.174,459.225
2019-11-27 10:00:00,-15.88,-15.65,30.778,12.32,5.248,1.727,59.421,9.199,154.858,253.956,459.402
2019-11-27 11:00:00,-15.77,-15.59,24.624,14.91,5.812,22.88,24.733,3.833,150.1,245.035,459.308
2019-11-27 12:00:00,-16.58,-16.22,29.567,8.9,4.657,38.42,-0.337,0.429,147.599,239.189,459.548
2019-11-27 13:00:00,-16.58,-16.18,23.455,12.0,5.06,49.72,-3.327,0.089,146.247,235.862,459.382
2019-11-27 14:00:00,-17.64,-17.38,34.729,10.19,5.098,1.472,-3.584,0.098,144.94,233.108,459.665
2019-11-27 15:00:00,-18.29,-17.76,36.885,8.24,4.215,0.04,-3.519,0.089,144.345,229.873,460.085
2019-11-27 16:00:00,-18.5,-18.1,41.144,9.87,4.519,20.82,-3.151,0.061,148.537,228.674,460.212
2019-11-27 17:00:00,-18.82,-18.34,45.163,12.46,4.27,36.51,-2.35,0.049,172.114,230.973,460.088
2019-11-27 18:00:00,-18.91,-18.49,49.935,9.38,4.547,48.5,-1.316,0.008,199.372,234.396,459.93
2019-11-27 19:00:00,-19.12,-18.7,56.289,9.16,3.931,359.6,-1.121,0.004,207.048,235.835,459.517
2019-11-27 20:00:00,-18.37,-17.95,44.432,10.7,3.387,4.103,-1.274,0.008,203.489,235.576,459.172
2019-11-27 21:00:00,-18.05,-17.71,39.701,13.28,8.79,112.9,-1.782,0.024,192.068,235.755,458.132
2019-11-27 22:00:00,-18.09,-17.68,35.768,18.05,10.81,109.5,-1.888,0.042,187.897,235.619,457.757
2019-11-27 23:00:00,-18.5,-18.1,38.676,14.03,7.351,117.6,-2.751,0.051,166.814,231.696,457.947
2019-11-28 00:00:00,-20.51,-20.17,63.527,12.13,3.503,126.0,-3.43,0.024,151.009,226.612,458.477
2019-11-28 01:00:00,-20.38,-19.99,62.31,5.667,1.913,320.5,-0.858,0.225,150.344,222.019,458.87
2019-11-28 02:00:00,-19.23,-18.83,39.942,10.12,4.103,6.716,20.337,3.373,147.838,224.664,459.225
2019-11-28 03:00:00,-18.81,-18.4,37.34,12.18,4.374,3.353,45.751,7.32,146.714,227.575,459.57
2019-11-28 04:00:00,-18.4,-17.54,39.286,13.95,4.089,335.7,441.733,84.035,147.105,263.477,459.837
2019-11-28 05:00:00,-18.57,-17.84,44.578,10.48,5.42,342.8,563.543,100.51,159.807,290.274,460.102
2019-11-28 06:00:00,-18.55,-17.88,47.062,11.56,4.479,351.5,583.267,98.747,179.209,301.982,460.007
2019-11-28 07:00:00,-18.07,-17.31,47.223,10.29,5.455,2.895,783.086,132.968,164.281,314.094,459.307
2019-11-28 08:00:00,-17.83,-16.78,50.377,8.28,4.218,323.9,687.742,115.475,162.233,324.986,458.688
2019-11-28 09:00:00,-17.64,-17.09,41.847,11.36,4.744,341.6,279.56,43.676,175.411,289.795,458.637
2019-11-28 10:00:00,-17.73,-17.4,37.882,12.23,5.328,35.93,94.67,14.631,162.74,258.562,458.495
2019-11-28 11:00:00,-17.91,-17.49,28.666,12.05,3.866,324.2,31.284,4.917,150.379,242.814,458.408
2019-11-28 12:00:00,-17.41,-16.83,15.791,10.55,5.438,36.85,-0.087,0.498,142.506,234.741,458.437
2019-11-28 13:00:00,-17.59,-17.23,20.541,7.988,4.002,45.46,-3.791,0.078,140.394,232.117,458.542
2019-11-28 14:00:00,-19.19,-18.82,33.073,8.6,3.21,336.2,-3.424,0.038,155.036,230.217,458.6
2019-11-28 15:00:00,-20.18,-19.75,40.798,6.389,1.545,333.6,-3.708,0.015,144.341,224.506,458.697
2019-11-28 16:00:00,-19.95,-19.65,44.332,3.865,1.478,357.7,-3.648,0.016,140.378,220.359,458.642
2019-11-28 17:00:00,-20.75,-20.51,41.382,3.979,1.27,30.83,-3.766,0.015,138.635,217.813,458.503
2019-11-28 18:00:00,-19.55,-19.21,30.696,9.07,2.601,342.3,-3.648,0.139,137.792,218.003,458.157
2019-11-28 19:00:00,-19.03,-18.98,27.453,8.61,4.497,337.4,-3.68,0.11,138.784,220.744,457.842
2019-11-28 20:00:00,-18.45,-17.98,20.579,6.908,3.627,346.8,-3.645,0.191,139.104,220.939,457.515
2019-11-28 21:00:00,-18.97,-18.69,24.285,8.37,4.088,334.1,-3.718,0.086,139.708,222.536,457.118
2019-11-28 22:00:00,-18.68,-18.26,19.613,11.07,5.682,332.6,-3.548,0.18,140.577,222.719,456.613
2019-11-28 23:00:00,-18.4,-17.96,44.362,9.81,5.419,16.3,-2.978,0.215,150.474,226.565,456.708
2019-11-29 00:00:00,-19.74,-19.26,56.249,13.49,7.734,339.5,-2.19,0.002,176.77,229.538,456.847
2019-11-29 01:00:00,-19.56,-19.01,51.962,9.67,4.752,353.3,-0.087,0.243,170.007,229.424,457.065
2019-11-29 02:00:00,-19.43,-19.02,69.659,8.86,5.629,344.9,21.57,3.461,168.926,228.814,457.375
2019-11-29 03:00:00,-18.57,-18.09,65.415,13.44,8.05,338.7,61.526,9.154,201.934,236.992,457.715
2019-11-29 04:00:00,-18.02,-17.59,39.567,13.09,6.906,336.8,112.955,18.045,172.655,241.179,457.958
2019-11-29 05:00:00,-19.54,-18.8,65.657,8.94,4.428,5.452,166.244,25.404,193.553,249.948,457.995
2019-11-29 06:00:00,-17.5,-17.05,63.464,7.822,3.757,340.4,183.47,27.394,207.361,257.518,457.647
2019-11-29 07:00:00,-16.85,-16.19,55.352,10.18,5.325,357.9,211.534,31.316,208.328,260.383,457.24
2019-11-29 08:00:00,-17.25,-16.69,60.523,10.26,5.137,10.71,187.083,27.454,208.184,259.255,456.998
2019-11-29 09:00:00,-17.22,-16.7,62.972,9.02,5.465,356.0,162.296,23.859,224.132,258.243,456.64
