TIMESTAMP,T_HMP,T_HMP_2,RH,RH_2,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS
2023-05-10 06:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 07:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 08:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 09:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 10:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 11:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 13:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 14:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 15:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 16:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 17:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 18:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 19:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 20:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 21:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 22:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-10 23:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 00:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 01:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 02:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 03:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 04:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 05:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 06:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 07:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 08:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 09:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 10:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 11:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 13:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 14:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 15:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 16:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 17:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 18:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 19:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 20:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 21:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 22:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-11 23:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 00:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 01:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 02:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 03:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 04:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 05:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 06:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 07:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 08:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 09:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 10:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 11:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 13:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 14:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 15:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 16:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 17:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 18:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 19:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 20:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 21:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 22:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-12 23:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 00:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 01:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 02:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 03:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 04:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 05:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 06:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 07:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 08:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 09:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 10:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 11:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 13:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 14:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 15:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 16:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 17:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 18:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 19:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 20:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 21:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 22:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-13 23:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 00:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 01:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 02:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 03:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 04:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 05:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 06:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 07:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 08:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 09:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 10:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 11:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 12:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 13:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 14:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 15:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 16:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 17:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 18:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 19:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 20:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 21:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 22:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-14 23:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-15 00:00:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2023-05-15 01:00:00,-30.75,-55.5,67.605,46.203,0.0,0.0,0.0,13.53,7.105,264.9,42.839,33.824,100.587,180.224,333.41
2023-05-15 02:00:00,-30.48,-31.36,61.948,55.972,0.0,0.0,0.0,18.58,8.64,254.3,336.176,62.962,116.955,181.392,333.55
2023-05-15 03:00:00,-30.05,-29.76,57.658,55.981,0.0,0.0,0.0,19.57,10.08,265.4,764.385,281.855,110.745,186.952,334.0
2023-05-15 04:00:00,-29.22,-28.86,59.656,58.499,0.0,0.0,0.0,20.27,14.06,276.8,979.506,520.591,116.505,200.612,333.97
2023-05-15 05:00:00,-29.48,-29.21,77.008,76.238,0.0,0.0,0.0,18.99,14.41,269.7,1109.623,659.674,119.138,204.873,334.31
2023-05-15 06:00:00,-29.67,-29.49,76.593,76.578,0.0,0.0,0.0,17.83,12.99,262.0,1171.873,736.536,120.14,201.573,334.24
2023-05-15 07:00:00,-30.14,-30.14,96.824,97.294,0.0,0.0,0.0,18.41,12.9,253.2,1145.45,731.455,137.108,210.357,333.9
2023-05-15 08:00:00,-29.31,-29.4,100.0,100.0,0.0,0.0,0.0,18.0,13.88,251.8,1045.482,702.769,163.856,207.879,333.8
2023-05-15 09:00:00,-28.51,-28.6,100.0,100.0,0.0,0.0,0.0,21.14,14.94,249.0,744.977,628.769,145.042,213.391,333.47
2023-05-15 10:00:00,-28.44,-28.47,100.0,100.0,0.0,0.0,0.0,21.9,15.29,247.9,582.793,548.496,168.736,207.002,333.13
2023-05-15 11:00:00,-28.84,-28.67,100.0,100.0,0.0,0.0,0.0,21.72,15.06,248.7,430.713,386.587,187.918,204.451,332.87
2023-05-15 12:00:00,-29.17,-29.07,100.0,100.0,0.0,0.0,0.0,19.69,12.66,249.8,301.368,268.573,187.456,201.112,333.02
2023-05-15 13:00:00,-30.51,-30.62,100.0,100.0,0.0,0.0,0.0,13.76,10.82,256.5,67.87,103.371,114.639,189.47,332.86
2023-05-15 14:00:00,-31.34,-31.26,99.612,100.0,0.0,0.0,0.0,14.52,11.47,269.9,-2.913,0.831,97.972,181.612,333.53
2023-05-15 15:00:00,-30.94,-31.54,60.34,100.0,0.0,0.0,0.0,11.67,9.32,272.8,-3.488,0.865,102.631,185.146,333.83
2023-05-15 16:00:00,-30.27,-31.25,33.287,100.0,0.0,0.0,0.0,12.31,9.85,267.0,-3.163,0.735,107.445,185.173,334.08
2023-05-15 17:00:00,-30.04,-30.49,59.24,100.0,0.0,0.0,0.0,12.25,9.79,251.9,-3.182,0.487,110.904,185.221,334.07
2023-05-15 18:00:00,-29.91,-29.61,100.0,100.0,0.0,0.0,0.0,12.54,9.58,246.8,-2.867,0.457,133.744,189.099,333.8
2023-05-15 19:00:00,-29.35,-29.05,100.0,100.0,0.0,0.0,0.0,12.25,10.15,249.8,-2.806,0.389,172.538,195.22,333.59
2023-05-15 20:00:00,-30.38,-30.15,98.675,100.0,0.0,0.0,0.0,15.21,11.52,250.7,-4.731,0.694,153.326,189.536,333.26
2023-05-15 21:00:00,-30.55,-31.3,22.661,86.535,0.0,0.0,0.0,15.33,13.1,249.7,-4.595,0.65,90.767,181.472,333.09
2023-05-15 22:00:00,-30.53,-30.79,19.331,51.984,0.0,0.0,0.0,15.97,13.05,256.0,-3.153,0.058,98.71,182.277,333.14
2023-05-15 23:00:00,-30.48,-30.4,33.803,47.405,0.0,0.0,0.0,16.9,13.74,258.4,-3.095,0.013,103.51,183.76,333.16
2023-05-16 00:00:00,-30.14,-30.02,28.057,37.747,0.0,0.0,0.0,17.25,13.74,266.0,3.477,6.559,101.615,184.382,333.65
2023-05-16 01:00:00,-29.59,-29.35,45.939,47.479,0.0,0.0,0.0,16.49,13.29,269.8,18.115,24.622,101.064,187.194,333.74
2023-05-16 02:00:00,-29.73,-29.47,16.115,16.504,0.0,0.0,0.0,20.85,16.08,269.6,410.128,49.95,105.11,178.887,333.69
2023-05-16 03:00:00,-30.77,-30.55,15.915,15.747,0.0,0.0,0.0,23.64,18.29,263.9,786.939,282.05,106.838,187.386,333.52
2023-05-16 04:00:00,-30.81,-30.57,47.81,47.378,0.0,0.0,0.0,24.17,18.38,262.5,988.617,525.362,107.443,194.336,334.08
2023-05-16 05:00:00,-30.28,-30.08,72.738,72.686,0.0,0.0,0.0,23.82,16.73,258.5,1114.205,662.118,110.46,199.8,334.63
2023-05-16 06:00:00,-29.75,-29.53,69.6,69.58,0.0,0.0,0.0,22.6,13.37,261.2,1172.099,739.732,114.162,208.518,334.93
2023-05-16 07:00:00,-28.38,-27.99,30.776,30.066,0.0,0.0,0.0,21.9,13.06,279.2,1159.576,741.432,116.055,210.927,334.88
2023-05-16 08:00:00,-26.4,-26.01,20.584,19.844,0.0,0.0,0.0,21.55,14.84,280.3,1085.384,667.919,119.081,213.511,334.97
2023-05-16 09:00:00,-24.93,-24.8,34.65,34.624,0.0,0.0,0.0,20.68,13.81,264.7,752.986,600.486,119.005,213.658,335.01
2023-05-16 10:00:00,-24.8,-24.88,51.527,52.927,0.0,0.0,0.0,21.37,12.94,256.0,402.938,524.54,118.736,214.974,335.16
2023-05-16 11:00:00,-25.21,-25.51,65.493,68.46,0.0,0.0,0.0,18.58,9.71,242.8,103.915,422.024,117.706,214.234,335.27
2023-05-16 12:00:00,-25.47,-25.96,77.097,82.359,0.0,0.0,0.0,16.9,7.829,247.7,52.933,276.577,114.89,208.745,335.7
2023-05-16 13:00:00,-26.42,-26.58,69.459,72.336,0.0,0.0,0.0,15.21,6.085,264.8,23.044,107.343,111.397,199.134,336.36
2023-05-16 14:00:00,-27.71,-27.44,36.688,36.397,0.0,0.0,0.0,13.53,8.18,276.9,-4.383,1.229,109.884,187.988,336.79
2023-05-16 15:00:00,-27.26,-26.98,34.46,33.987,0.0,0.0,0.0,12.07,8.89,266.9,-4.039,0.603,114.087,193.661,337.0
2023-05-16 16:00:00,-27.34,-27.02,37.036,36.496,0.0,0.0,0.0,11.49,7.385,261.1,-4.386,0.466,111.539,191.665,337.3
2023-05-16 17:00:00,-27.73,-27.37,34.008,33.207,0.0,0.0,0.0,8.06,5.503,246.6,-4.57,0.408,111.387,188.107,337.26
2023-05-16 18:00:00,-28.23,-27.86,34.414,33.616,0.0,0.0,0.0,5.853,4.062,239.0,-4.851,0.544,110.429,185.021,336.97
2023-05-16 19:00:00,-28.72,-28.38,39.555,38.771,0.0,0.0,0.0,5.853,4.273,237.6,-4.702,0.473,110.519,183.962,336.52
2023-05-16 20:00:00,-29.19,-33.36,49.344,46.283,0.0,0.0,0.0,8.76,5.728,235.7,-4.33,0.499,110.817,184.084,336.0
2023-05-16 21:00:00,-29.27,-999.0,45.68,-999.0,0.0,0.0,0.0,9.23,7.317,233.5,-4.163,0.514,108.708,185.096,335.63
2023-05-16 22:00:00,-29.46,-999.0,43.547,-999.0,0.0,0.0,0.0,9.57,6.656,221.8,-4.343,0.514,109.388,184.543,335.42
2023-05-16 23:00:00,-30.04,-999.0,61.148,-999.0,0.0,0.0,0.0,10.04,7.798,217.5,-3.802,0.525,113.729,184.541,335.43
2023-05-17 00:00:00,-30.49,-999.0,70.685,-999.0,0.0,0.0,0.0,9.81,7.028,220.0,3.921,7.583,110.15,183.228,335.49
2023-05-17 01:00:00,-30.66,-999.0,100.0,-999.0,0.0,0.0,0.0,9.98,7.584,229.3,95.047,54.824,142.311,186.948,335.67
